Return ID,Order ID,Customer ID,Product ID,Order Date,Return Date,Return Amount,Order Line ID,Return Line ID
55004,ES-2016-PF19120120-42411,PF-19120120,OFF-AR-5921,2016-02-11,2016-03-07,81.27,ES-2016-PF19120120-42411OFF-AR-5921PF-19120120,55004ES-2016-PF19120120-42411OFF-AR-5921PF-19120120
39972,CA-2016-JF15490140-42399,JF-154901404,OFF-BI-4567,2016-01-30,2016-02-16,17.456,CA-2016-JF15490140-42399OFF-BI-4567JF-154901404,39972CA-2016-JF15490140-42399OFF-BI-4567JF-154901404
36789,MX-2016-EM1382539-42527,DC-000000000001,OFF-AR-5918,2016-06-06,2016-06-11,31.36,MX-2016-EM1382539-42527OFF-AR-5918DC-000000000001,36789MX-2016-EM1382539-42527OFF-AR-5918DC-000000000001
48696,MX-2016-RP1939016-42532,RP-1939016,OFF-BI-4824,2016-06-11,2016-06-14,11.32,MX-2016-RP1939016-42532OFF-BI-4824RP-1939016,48696MX-2016-RP1939016-42532OFF-BI-4824RP-1939016
18634,ID-2016-TB2125059-42704,TB-2125059,OFF-LA-5374,2016-11-30,2016-12-24,13.5786,ID-2016-TB2125059-42704OFF-LA-5374TB-2125059,18634ID-2016-TB2125059-42704OFF-LA-5374TB-2125059
63909,MX-2016-MC1813055-42548,MC-1813055,OFF-ST-4081,2016-06-27,2016-06-28,157.584,MX-2016-MC1813055-42548OFF-ST-4081MC-1813055,63909MX-2016-MC1813055-42548OFF-ST-4081MC-1813055
42936,ES-2016-SC2002045-42521,SC-2002045,OFF-ST-4028,2016-05-31,2016-06-05,46.17,ES-2016-SC2002045-42521OFF-ST-4028SC-2002045,42936ES-2016-SC2002045-42521OFF-ST-4028SC-2002045
44175,MO-2016-BN147086-42385,BN-147086,OFF-SU-4317,2016-01-16,2016-01-20,79.44,MO-2016-BN147086-42385OFF-SU-4317BN-147086,44175MO-2016-BN147086-42385OFF-SU-4317BN-147086
30452,ID-2016-RF1973559-42506,RF-1973559,OFF-PA-4003,2016-05-16,2016-05-18,81.408,ID-2016-RF1973559-42506OFF-PA-4003RF-1973559,30452ID-2016-RF1973559-42506OFF-PA-4003RF-1973559
11478,MX-2016-RB1933082-42528,RB-1933082,OFF-ST-4250,2016-06-07,2016-06-14,65.6,MX-2016-RB1933082-42528OFF-ST-4250RB-1933082,11478MX-2016-RB1933082-42528OFF-ST-4250RB-1933082
57416,MX-2016-CD1198051-42722,CD-1198051,OFF-AR-6126,2016-12-18,2016-12-19,89.4,MX-2016-CD1198051-42722OFF-AR-6126CD-1198051,57416MX-2016-CD1198051-42722OFF-AR-6126CD-1198051
5931,MX-2016-ML1826555-42554,ML-1826555,FUR-CH-5452,2016-07-03,2016-07-31,146.736,MX-2016-ML1826555-42554FUR-CH-5452ML-1826555,5931MX-2016-ML1826555-42554FUR-CH-5452ML-1826555
40971,CA-2016-FP14320140-42391,FP-143201404,OFF-LA-3193,2016-01-22,2016-01-23,44.4,CA-2016-FP14320140-42391OFF-LA-3193FP-143201404,40971CA-2016-FP14320140-42391OFF-LA-3193FP-143201404
26213,MX-2016-JO1528093-42489,JO-1528093,OFF-AR-3534,2016-04-29,2016-05-12,132.3,MX-2016-JO1528093-42489OFF-AR-3534JO-1528093,26213MX-2016-JO1528093-42489OFF-AR-3534JO-1528093
45963,CA-2016-JC15775140-42598,JC-157751408,TEC-PH-4794,2016-08-16,2016-08-29,705.544,CA-2016-JC15775140-42598TEC-PH-4794JC-157751408,45963CA-2016-JC15775140-42598TEC-PH-4794JC-157751408
6758,IN-2016-EM139607-42626,EM-139607,FUR-BO-5771,2016-09-13,2016-09-18,1210.626,IN-2016-EM139607-42626FUR-BO-5771EM-139607,6758IN-2016-EM139607-42626FUR-BO-5771EM-139607
29670,US-2016-CC1237082-42637,DC-000000000001,OFF-ST-4095,2016-09-24,2016-10-20,65.2,US-2016-CC1237082-42637OFF-ST-4095DC-000000000001,29670US-2016-CC1237082-42637OFF-ST-4095DC-000000000001
3342,US-2016-MY18295140-42476,DC-000000000001,OFF-FA-4842,2016-04-16,2016-04-30,8.04,US-2016-MY18295140-42476OFF-FA-4842DC-000000000001,3342US-2016-MY18295140-42476OFF-FA-4842DC-000000000001
29027,ES-2016-DL1349545-42679,DL-1349545,FUR-CH-5441,2016-11-05,2016-11-22,1268.784,ES-2016-DL1349545-42679FUR-CH-5441DL-1349545,29027ES-2016-DL1349545-42679FUR-CH-5441DL-1349545
31756,ID-2016-ER138557-42463,ER-138557,FUR-FU-6244,2016-04-03,2016-04-23,102.024,ID-2016-ER138557-42463FUR-FU-6244ER-138557,31756ID-2016-ER138557-42463FUR-FU-6244ER-138557
10029,ES-2016-BD1163591-42533,BD-1163591,TEC-MA-5005,2016-06-12,2016-06-30,613.095,ES-2016-BD1163591-42533TEC-MA-5005BD-1163591,10029ES-2016-BD1163591-42533TEC-MA-5005BD-1163591
3839,CA-2016-KM16720140-42480,DC-000000000001,OFF-AR-3443,2016-04-20,2016-05-10,3.28,CA-2016-KM16720140-42480OFF-AR-3443DC-000000000001,3839CA-2016-KM16720140-42480OFF-AR-3443DC-000000000001
46267,IT-2016-LT1711091-42534,LT-1711091,OFF-BI-3718,2016-06-13,2016-07-08,12.0,IT-2016-LT1711091-42534OFF-BI-3718LT-1711091,46267IT-2016-LT1711091-42534OFF-BI-3718LT-1711091
46079,IV-2016-ML804029-42505,ML-804029,OFF-EN-3092,2016-05-15,2016-05-16,19.2,IV-2016-ML804029-42505OFF-EN-3092ML-804029,46079IV-2016-ML804029-42505OFF-EN-3092ML-804029
64542,MO-2016-GP474086-42408,DC-000000000001,OFF-AP-4731,2016-02-08,2016-02-24,1234.56,MO-2016-GP474086-42408OFF-AP-4731DC-000000000001,64542MO-2016-GP474086-42408OFF-AP-4731DC-000000000001
7374,IN-2016-SW2027558-42683,SW-2027558,OFF-BI-6381,2016-11-09,2016-11-27,66.9,IN-2016-SW2027558-42683OFF-BI-6381SW-2027558,7374IN-2016-SW2027558-42683OFF-BI-6381SW-2027558
7586,MX-2016-AC1066082-42496,AC-1066082,OFF-PA-4175,2016-05-06,2016-05-15,132.58,MX-2016-AC1066082-42496OFF-PA-4175AC-1066082,7586MX-2016-AC1066082-42496OFF-PA-4175AC-1066082
59898,CA-2016-ZC21910140-42469,ZC-219101402,OFF-BI-4340,2016-04-09,2016-04-22,1088.792,CA-2016-ZC21910140-42469OFF-BI-4340ZC-219101402,59898CA-2016-ZC21910140-42469OFF-BI-4340ZC-219101402
54512,ES-2016-NB1858045-42462,NB-1858045,OFF-AP-3869,2016-04-02,2016-04-29,1339.416,ES-2016-NB1858045-42462OFF-AP-3869NB-1858045,54512ES-2016-NB1858045-42462OFF-AP-3869NB-1858045
55527,US-2016-RK1930098-42568,DC-000000000001,OFF-AP-3877,2016-07-17,2016-07-25,64.152,US-2016-RK1930098-42568OFF-AP-3877DC-000000000001,55527US-2016-RK1930098-42568OFF-AP-3877DC-000000000001
44901,MX-2016-AC1061582-42573,AC-1061582,OFF-BI-3292,2016-07-22,2016-08-09,12.72,MX-2016-AC1061582-42573OFF-BI-3292AC-1061582,44901MX-2016-AC1061582-42573OFF-BI-3292AC-1061582
57418,ID-2016-TG2131059-42573,TG-2131059,TEC-AC-5867,2016-07-22,2016-07-23,129.8871,ID-2016-TG2131059-42573TEC-AC-5867TG-2131059,57418ID-2016-TG2131059-42573TEC-AC-5867TG-2131059
58898,CA-2016-RR19525140-42577,RR-195251406,OFF-AP-6318,2016-07-26,2016-08-22,243.88,CA-2016-RR19525140-42577OFF-AP-6318RR-195251406,58898CA-2016-RR19525140-42577OFF-AP-6318RR-195251406
47659,US-2016-EG13900140-42708,DC-000000000001,FUR-CH-4417,2016-12-04,2016-12-22,542.646,US-2016-EG13900140-42708FUR-CH-4417DC-000000000001,47659US-2016-EG13900140-42708FUR-CH-4417DC-000000000001
27580,CA-2016-EN13780140-42526,DC-000000000001,FUR-FU-5091,2016-06-05,2016-07-02,61.12,CA-2016-EN13780140-42526FUR-FU-5091DC-000000000001,27580CA-2016-EN13780140-42526FUR-FU-5091DC-000000000001
51548,IN-2016-DW13480113-42411,DW-13480113,TEC-AC-3404,2016-02-11,2016-03-04,780.75,IN-2016-DW13480113-42411TEC-AC-3404DW-13480113,51548IN-2016-DW13480113-42411TEC-AC-3404DW-13480113
39361,ES-2016-NM1844545-42616,NM-1844545,OFF-AP-4491,2016-09-03,2016-09-08,255.744,ES-2016-NM1844545-42616OFF-AP-4491NM-1844545,39361ES-2016-NM1844545-42616OFF-AP-4491NM-1844545
14182,CA-2016-AT10735140-42521,AT-107351402,TEC-AC-6076,2016-05-31,2016-06-02,223.96,CA-2016-AT10735140-42521TEC-AC-6076AT-107351402,14182CA-2016-AT10735140-42521TEC-AC-6076AT-107351402
54781,ES-2016-MD1735045-42706,MD-1735045,TEC-PH-3132,2016-12-02,2016-12-09,129.387,ES-2016-MD1735045-42706TEC-PH-3132MD-1735045,54781ES-2016-MD1735045-42706TEC-PH-3132MD-1735045
25689,NI-2016-FM429095-42566,FM-429095,OFF-EN-3658,2016-07-15,2016-07-18,3.573,NI-2016-FM429095-42566OFF-EN-3658FM-429095,25689NI-2016-FM429095-42566OFF-EN-3658FM-429095
25412,ZA-2016-TH11235147-42444,TH-11235147,OFF-AR-3447,2016-03-15,2016-04-01,64.44,ZA-2016-TH11235147-42444OFF-AR-3447TH-11235147,25412ZA-2016-TH11235147-42444OFF-AR-3447TH-11235147
24334,US-2016-KC16255140-42693,KC-162551408,TEC-AC-5153,2016-11-19,2016-12-07,1319.96,US-2016-KC16255140-42693TEC-AC-5153KC-162551408,24334US-2016-KC16255140-42693TEC-AC-5153KC-162551408
29918,ET-2016-SV1081543-42545,SV-1081543,OFF-BI-6369,2016-06-24,2016-07-20,109.8,ET-2016-SV1081543-42545OFF-BI-6369SV-1081543,29918ET-2016-SV1081543-42545OFF-BI-6369SV-1081543
7964,IN-2016-DJ1342058-42376,DJ-1342058,TEC-PH-3127,2016-01-07,2016-01-26,339.48,IN-2016-DJ1342058-42376TEC-PH-3127DJ-1342058,7964IN-2016-DJ1342058-42376TEC-PH-3127DJ-1342058
38717,US-2016-AG102705-42696,DC-000000000001,TEC-CO-3588,2016-11-22,2016-12-09,418.26512,US-2016-AG102705-42696TEC-CO-3588DC-000000000001,38717US-2016-AG102705-42696TEC-CO-3588DC-000000000001
35123,SF-2016-RP9390117-42524,RP-9390117,TEC-PH-3148,2016-06-03,2016-06-12,636.21,SF-2016-RP9390117-42524TEC-PH-3148RP-9390117,35123SF-2016-RP9390117-42524TEC-PH-3148RP-9390117
48943,IN-2016-GP1474099-42623,GP-1474099,OFF-FA-2944,2016-09-10,2016-09-22,28.08,IN-2016-GP1474099-42623OFF-FA-2944GP-1474099,48943IN-2016-GP1474099-42623OFF-FA-2944GP-1474099
16562,CA-2016-BW11110140-42715,BW-111101406,OFF-PA-3009,2016-12-11,2017-01-02,62.82,CA-2016-BW11110140-42715OFF-PA-3009BW-111101406,16562CA-2016-BW11110140-42715OFF-PA-3009BW-111101406
43030,MX-2016-CJ1187539-42519,CJ-1187539,FUR-FU-4040,2016-05-29,2016-06-06,66.88,MX-2016-CJ1187539-42519FUR-FU-4040CJ-1187539,43030MX-2016-CJ1187539-42519FUR-FU-4040CJ-1187539
62421,MX-2016-BP1123031-42696,BP-1123031,OFF-AR-3499,2016-11-22,2016-12-15,123.52,MX-2016-BP1123031-42696OFF-AR-3499BP-1123031,62421MX-2016-BP1123031-42696OFF-AR-3499BP-1123031
2946,CA-2016-SV20365140-42533,SV-203651404,FUR-TA-3562,2016-06-12,2016-06-24,902.712,CA-2016-SV20365140-42533FUR-TA-3562SV-203651404,2946CA-2016-SV20365140-42533FUR-TA-3562SV-203651404
22766,MX-2016-LC171405-42457,LC-171405,OFF-PA-3995,2016-03-28,2016-04-05,48.48,MX-2016-LC171405-42457OFF-PA-3995LC-171405,22766MX-2016-LC171405-42457OFF-PA-3995LC-171405
25009,CA-2016-BM11785140-42735,DC-000000000001,OFF-LA-3206,2016-12-31,2017-01-12,5.904,CA-2016-BM11785140-42735OFF-LA-3206DC-000000000001,25009CA-2016-BM11785140-42735OFF-LA-3206DC-000000000001
61215,MX-2016-JM1565539-42547,JM-1565539,TEC-PH-3144,2016-06-26,2016-07-19,275.88,MX-2016-JM1565539-42547TEC-PH-3144JM-1565539,61215MX-2016-JM1565539-42547TEC-PH-3144JM-1565539
3992,ES-2016-JW1607548-42722,JW-1607548,TEC-PH-3790,2016-12-18,2017-01-09,547.74,ES-2016-JW1607548-42722TEC-PH-3790JW-1607548,3992ES-2016-JW1607548-42722TEC-PH-3790JW-1607548
57656,IN-2016-AG103907-42700,AG-103907,OFF-ST-6248,2016-11-26,2016-12-12,536.64,IN-2016-AG103907-42700OFF-ST-6248AG-103907,57656IN-2016-AG103907-42700OFF-ST-6248AG-103907
9817,MX-2016-JL1517551-42549,JL-1517551,FUR-FU-3038,2016-06-28,2016-07-13,34.2,MX-2016-JL1517551-42549FUR-FU-3038JL-1517551,9817MX-2016-JL1517551-42549FUR-FU-3038JL-1517551
29490,IN-2016-DW131957-42433,DW-131957,OFF-EN-4915,2016-03-04,2016-03-30,142.452,IN-2016-DW131957-42433OFF-EN-4915DW-131957,29490IN-2016-DW131957-42433OFF-EN-4915DW-131957
8023,MX-2016-DB1361582-42614,DB-1361582,OFF-AR-6111,2016-09-01,2016-09-08,59.88,MX-2016-DB1361582-42614OFF-AR-6111DB-1361582,8023MX-2016-DB1361582-42614OFF-AR-6111DB-1361582
646,BU-2016-TH1110019-42685,TH-1110019,OFF-LA-6035,2016-11-11,2016-11-27,6.78,BU-2016-TH1110019-42685OFF-LA-6035TH-1110019,646BU-2016-TH1110019-42685OFF-LA-6035TH-1110019
40001,CA-2016-AP10915140-42678,AP-109151408,FUR-TA-4392,2016-11-04,2016-11-27,842.94,CA-2016-AP10915140-42678FUR-TA-4392AP-109151408,40001CA-2016-AP10915140-42678FUR-TA-4392AP-109151408
32862,CA-2016-GH14410140-42592,GH-144101408,OFF-BI-6321,2016-08-10,2016-08-18,4.338,CA-2016-GH14410140-42592OFF-BI-6321GH-144101408,32862CA-2016-GH14410140-42592OFF-BI-6321GH-144101408
47797,MX-2016-SF2006582-42489,SF-2006582,OFF-PA-6609,2016-04-29,2016-05-02,58.9,MX-2016-SF2006582-42489OFF-PA-6609SF-2006582,47797MX-2016-SF2006582-42489OFF-PA-6609SF-2006582
40399,ES-2016-CS1213045-42630,CS-1213045,OFF-SU-2967,2016-09-17,2016-10-03,86.25,ES-2016-CS1213045-42630OFF-SU-2967CS-1213045,40399ES-2016-CS1213045-42630OFF-SU-2967CS-1213045
13692,ID-2016-VB2174559-42399,VB-2174559,TEC-CO-6002,2016-01-30,2016-01-31,230.733,ID-2016-VB2174559-42399TEC-CO-6002VB-2174559,13692ID-2016-VB2174559-42399TEC-CO-6002VB-2174559
6430,ES-2016-CS1195034-42598,CS-1195034,OFF-PA-4462,2016-08-16,2016-09-03,49.8,ES-2016-CS1195034-42598OFF-PA-4462CS-1195034,6430ES-2016-CS1195034-42598OFF-PA-4462CS-1195034
25919,CA-2016-TS21610140-42631,TS-216101406,OFF-ST-5782,2016-09-18,2016-09-21,295.4,CA-2016-TS21610140-42631OFF-ST-5782TS-216101406,25919CA-2016-TS21610140-42631OFF-ST-5782TS-216101406
61762,IN-2016-JS16030130-42653,JS-16030130,OFF-BI-6374,2016-10-10,2016-10-17,26.5185,IN-2016-JS16030130-42653OFF-BI-6374JS-16030130,61762IN-2016-JS16030130-42653OFF-BI-6374JS-16030130
45118,MX-2016-JG1511539-42596,JG-1511539,OFF-AR-5927,2016-08-14,2016-08-20,19.04,MX-2016-JG1511539-42596OFF-AR-5927JG-1511539,45118MX-2016-JG1511539-42596OFF-AR-5927JG-1511539
58575,CA-2016-EM14095140-42682,EM-140951404,OFF-BI-4248,2016-11-08,2016-11-18,37.44,CA-2016-EM14095140-42682OFF-BI-4248EM-140951404,58575CA-2016-EM14095140-42682OFF-BI-4248EM-140951404
36743,CA-2016-SW20350140-42470,SW-203501402,TEC-PH-5364,2016-04-10,2016-04-26,517.9,CA-2016-SW20350140-42470TEC-PH-5364SW-203501402,36743CA-2016-SW20350140-42470TEC-PH-5364SW-203501402
20430,ES-2016-LB1679564-42634,LB-1679564,FUR-BO-3907,2016-09-21,2016-10-03,968.4,ES-2016-LB1679564-42634FUR-BO-3907LB-1679564,20430ES-2016-LB1679564-42634FUR-BO-3907LB-1679564
1239,CG-2016-JM586533-42638,JM-586533,OFF-AR-5921,2016-09-25,2016-10-08,54.18,CG-2016-JM586533-42638OFF-AR-5921JM-586533,1239CG-2016-JM586533-42638OFF-AR-5921JM-586533
29907,MX-2016-SC2023082-42449,SC-2023082,OFF-SU-4973,2016-03-20,2016-04-17,72.54,MX-2016-SC2023082-42449OFF-SU-4973SC-2023082,29907MX-2016-SC2023082-42449OFF-SU-4973SC-2023082
42401,TU-2016-JS5940134-42534,JS-5940134,OFF-BI-6384,2016-06-13,2016-07-07,39.168,TU-2016-JS5940134-42534OFF-BI-6384JS-5940134,42401TU-2016-JS5940134-42534OFF-BI-6384JS-5940134
30606,ES-2016-PF1922548-42735,PF-1922548,OFF-ST-4031,2016-12-31,2017-01-09,18.66,ES-2016-PF1922548-42735OFF-ST-4031PF-1922548,30606ES-2016-PF1922548-42735OFF-ST-4031PF-1922548
36802,CA-2016-MS17710140-42687,MS-177101404,OFF-BI-3268,2016-11-13,2016-12-03,6.27,CA-2016-MS17710140-42687OFF-BI-3268MS-177101404,36802CA-2016-MS17710140-42687OFF-BI-3268MS-177101404
50761,IT-2016-KC1667548-42613,DC-000000000001,TEC-MA-5573,2016-08-31,2016-09-13,794.7,IT-2016-KC1667548-42613TEC-MA-5573DC-000000000001,50761IT-2016-KC1667548-42613TEC-MA-5573DC-000000000001
15986,IN-2016-SU206651-42630,SU-206651,OFF-FA-5467,2016-09-17,2016-10-03,13.86,IN-2016-SU206651-42630OFF-FA-5467SU-206651,15986IN-2016-SU206651-42630OFF-FA-5467SU-206651
33045,TU-2016-SJ10500134-42706,SJ-10500134,OFF-EN-3664,2016-12-02,2016-12-26,20.388,TU-2016-SJ10500134-42706OFF-EN-3664SJ-10500134,33045TU-2016-SJ10500134-42706OFF-EN-3664SJ-10500134
41291,CA-2016-EM14140140-42521,DC-000000000001,OFF-ST-4098,2016-05-31,2016-06-23,49.76,CA-2016-EM14140140-42521OFF-ST-4098DC-000000000001,41291CA-2016-EM14140140-42521OFF-ST-4098DC-000000000001
63119,CA-2016-JP16135140-42441,JP-161351408,OFF-ST-4839,2016-03-12,2016-04-08,481.32,CA-2016-JP16135140-42441OFF-ST-4839JP-161351408,63119CA-2016-JP16135140-42441OFF-ST-4839JP-161351408
12441,TU-2016-EG3900134-42525,EG-3900134,OFF-EN-4904,2016-06-04,2016-06-17,6.384,TU-2016-EG3900134-42525OFF-EN-4904EG-3900134,12441TU-2016-EG3900134-42525OFF-EN-4904EG-3900134
34359,US-2016-AG1033018-42596,AG-1033018,OFF-FA-2954,2016-08-14,2016-08-24,13.44,US-2016-AG1033018-42596OFF-FA-2954AG-1033018,34359US-2016-AG1033018-42596OFF-FA-2954AG-1033018
23092,RS-2016-PB8805108-42568,PB-8805108,OFF-SU-4122,2016-07-17,2016-07-26,96.0,RS-2016-PB8805108-42568OFF-SU-4122PB-8805108,23092RS-2016-PB8805108-42568OFF-SU-4122PB-8805108
9861,US-2016-JC1538536-42623,JC-1538536,OFF-BI-3248,2016-09-10,2016-09-30,82.656,US-2016-JC1538536-42623OFF-BI-3248JC-1538536,9861US-2016-JC1538536-42623OFF-BI-3248JC-1538536
64445,IN-2016-MR1754558-42685,MR-1754558,TEC-PH-3132,2016-11-11,2016-11-18,228.33,IN-2016-MR1754558-42685TEC-PH-3132MR-1754558,64445IN-2016-MR1754558-42685TEC-PH-3132MR-1754558
61169,CA-2016-SM20905140-42494,SM-209051406,OFF-ST-6290,2016-05-04,2016-05-08,195.64,CA-2016-SM20905140-42494OFF-ST-6290SM-209051406,61169CA-2016-SM20905140-42494OFF-ST-6290SM-209051406
13615,US-2016-SC2057555-42686,SC-2057555,OFF-ST-6283,2016-11-12,2016-11-19,108.48,US-2016-SC2057555-42686OFF-ST-6283SC-2057555,13615US-2016-SC2057555-42686OFF-ST-6283SC-2057555
1514,MX-2016-SJ2012539-42639,SJ-2012539,OFF-PA-6621,2016-09-26,2016-10-06,46.4,MX-2016-SJ2012539-42639OFF-PA-6621SJ-2012539,1514MX-2016-SJ2012539-42639OFF-PA-6621SJ-2012539
43680,IR-2016-LW682560-42614,LW-682560,OFF-AP-3585,2016-09-01,2016-09-21,74.85,IR-2016-LW682560-42614OFF-AP-3585LW-682560,43680IR-2016-LW682560-42614OFF-AP-3585LW-682560
3443,IN-2016-JF1519058-42631,DC-000000000001,TEC-PH-5358,2016-09-18,2016-09-27,497.76,IN-2016-JF1519058-42631TEC-PH-5358DC-000000000001,3443IN-2016-JF1519058-42631TEC-PH-5358DC-000000000001
16028,MX-2016-TC2098039-42651,TC-2098039,OFF-AR-5920,2016-10-08,2016-10-14,158.58,MX-2016-TC2098039-42651OFF-AR-5920TC-2098039,16028MX-2016-TC2098039-42651OFF-AR-5920TC-2098039
2683,IN-2016-AS1022527-42528,AS-1022527,OFF-SU-6175,2016-06-07,2016-06-25,69.03,IN-2016-AS1022527-42528OFF-SU-6175AS-1022527,2683IN-2016-AS1022527-42528OFF-SU-6175AS-1022527
23772,AJ-2016-JR57009-42523,JR-57009,TEC-MA-5001,2016-06-02,2016-06-12,51.63,AJ-2016-JR57009-42523TEC-MA-5001JR-57009,23772AJ-2016-JR57009-42523TEC-MA-5001JR-57009
33369,ES-2016-CK1259514-42685,DC-000000000001,OFF-ST-4296,2016-11-11,2016-11-16,225.84,ES-2016-CK1259514-42685OFF-ST-4296DC-000000000001,33369ES-2016-CK1259514-42685OFF-ST-4296DC-000000000001
35813,ID-2016-VT2170097-42643,VT-2170097,TEC-AC-3403,2016-09-30,2016-10-11,641.4,ID-2016-VT2170097-42643TEC-AC-3403VT-2170097,35813ID-2016-VT2170097-42643TEC-AC-3403VT-2170097
58081,CA-2016-CP12340140-42539,CP-123401406,OFF-BI-4834,2016-06-18,2016-06-30,7.96,CA-2016-CP12340140-42539OFF-BI-4834CP-123401406,58081CA-2016-CP12340140-42539OFF-BI-4834CP-123401406
58462,US-2016-ZC2191098-42573,DC-000000000001,OFF-FA-5464,2016-07-22,2016-08-09,23.724,US-2016-ZC2191098-42573OFF-FA-5464DC-000000000001,58462US-2016-ZC2191098-42573OFF-FA-5464DC-000000000001
23417,MX-2016-BG1169518-42503,BG-1169518,OFF-AR-5924,2016-05-13,2016-06-06,29.6,MX-2016-BG1169518-42503OFF-AR-5924BG-1169518,23417MX-2016-BG1169518-42503OFF-AR-5924BG-1169518
59684,ES-2016-NP1867048-42536,NP-1867048,TEC-CO-3611,2016-06-15,2016-06-19,1136.43,ES-2016-NP1867048-42536TEC-CO-3611NP-1867048,59684ES-2016-NP1867048-42536TEC-CO-3611NP-1867048
27021,TU-2016-ON8715134-42641,ON-8715134,FUR-CH-5756,2016-09-28,2016-10-09,149.544,TU-2016-ON8715134-42641FUR-CH-5756ON-8715134,27021TU-2016-ON8715134-42641FUR-CH-5756ON-8715134
60169,TU-2016-TB11250134-42580,TB-11250134,OFF-SU-4320,2016-07-29,2016-08-15,19.056,TU-2016-TB11250134-42580OFF-SU-4320TB-11250134,60169TU-2016-TB11250134-42580OFF-SU-4320TB-11250134
16208,MX-2016-CC1247518-42717,CC-1247518,FUR-BO-5949,2016-12-13,2017-01-10,1461.7,MX-2016-CC1247518-42717FUR-BO-5949CC-1247518,16208MX-2016-CC1247518-42717FUR-BO-5949CC-1247518
23937,SA-2016-RF9345110-42557,RF-9345110,OFF-SU-6179,2016-07-06,2016-07-11,284.94,SA-2016-RF9345110-42557OFF-SU-6179RF-9345110,23937SA-2016-RF9345110-42557OFF-SU-6179RF-9345110
60916,MX-2016-GT1475518-42699,GT-1475518,TEC-CO-4769,2016-11-25,2016-12-07,231.97512,MX-2016-GT1475518-42699TEC-CO-4769GT-1475518,60916MX-2016-GT1475518-42699TEC-CO-4769GT-1475518
7953,ES-2016-JM1553564-42717,JM-1553564,OFF-BI-4826,2016-12-13,2017-01-08,22.05,ES-2016-JM1553564-42717OFF-BI-4826JM-1553564,7953ES-2016-JM1553564-42717OFF-BI-4826JM-1553564
27744,MX-2016-TT2126531-42648,TT-2126531,FUR-FU-3065,2016-10-05,2016-10-26,123.34,MX-2016-TT2126531-42648FUR-FU-3065TT-2126531,27744MX-2016-TT2126531-42648FUR-FU-3065TT-2126531
58562,IN-2016-BW1120092-42511,BW-1120092,OFF-AR-3543,2016-05-21,2016-06-13,60.42,IN-2016-BW1120092-42511OFF-AR-3543BW-1120092,58562IN-2016-BW1120092-42511OFF-AR-3543BW-1120092
16424,CA-2016-DL13495140-42386,DL-134951408,TEC-AC-4300,2016-01-17,2016-02-09,316.0,CA-2016-DL13495140-42386TEC-AC-4300DL-134951408,16424CA-2016-DL13495140-42386TEC-AC-4300DL-134951408
21659,CA-2016-AA10315140-42433,AA-103151402,OFF-SU-4601,2016-03-04,2016-04-01,3930.072,CA-2016-AA10315140-42433OFF-SU-4601AA-103151402,21659CA-2016-AA10315140-42433OFF-SU-4601AA-103151402
