Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
BC-111251404,0.2,2017-06-12,US-2017-BC11125140-42898,Critical,85345,OFF-ST-4273,-48.5082,3,33609,215.592,2017-06-13,First Class,67.17,US-2017-BC11125140-42898OFF-ST-4273BC-111251404
RB-193601402,0 discount,2017-07-26,CA-2017-RB19360140-42942,Medium,57103,OFF-LA-3218,9.5081,7,34152,20.23,2017-08-01,Standard Class,1.26,CA-2017-RB19360140-42942OFF-LA-3218RB-193601402
GD-145907,0.1,2017-12-19,ID-2017-GD145907-43088,High,-,OFF-EN-3089,-0.588,2,27790,26.352,2017-12-24,Second Class,4.79,ID-2017-GD145907-43088OFF-EN-3089GD-145907
DC-000000000001,0 discount,2017-03-12,MX-2017-GB1453039-42806,Medium,-,OFF-LA-4688,9.3,5,245,22.2,2017-03-18,Standard Class,1.743,MX-2017-GB1453039-42806OFF-LA-4688DC-000000000001
TC-2114555,0.402,2017-06-11,US-2017-TC2114555-42897,High,-,TEC-CO-3606,-66.22424,2,6785,112.49576,2017-06-16,Standard Class,16.215,US-2017-TC2114555-42897TEC-CO-3606TC-2114555
GB-1453062,0.5,2017-04-25,IT-2017-GB1453062-42850,Medium,-,OFF-ST-5703,-316.17,6,11442,632.07,2017-04-29,Standard Class,40.99,IT-2017-GB1453062-42850OFF-ST-5703GB-1453062
HG-15025130,0.17,2017-05-02,IN-2017-HG15025130-42857,Medium,-,TEC-PH-3793,22.1052,1,22384,73.4052,2017-05-06,Standard Class,5.75,IN-2017-HG15025130-42857TEC-PH-3793HG-15025130
DC-000000000001,0 discount,2017-11-19,MX-2017-AC1042082-43058,Medium,-,TEC-MA-6133,10.38,3,4544,74.22,2017-11-24,Standard Class,5.879,MX-2017-AC1042082-43058TEC-MA-6133DC-000000000001
EM-1396048,0.5,2017-12-15,ES-2017-EM1396048-43084,Medium,-,OFF-FA-6202,-1.755,3,17564,12.375,2017-12-19,Standard Class,1.97,ES-2017-EM1396048-43084OFF-FA-6202EM-1396048
NS-186401404,0 discount,2017-04-16,CA-2017-NS18640140-42841,Critical,90049,OFF-PA-6432,36.4044,3,36514,79.14,2017-04-18,Second Class,17.5,CA-2017-NS18640140-42841OFF-PA-6432NS-186401404
BM-1165082,0.002,2017-06-16,MX-2017-BM1165082-42902,Medium,-,TEC-CO-4790,587.1612,6,7771,1436.5212,2017-06-21,Standard Class,124.046,MX-2017-BM1165082-42902TEC-CO-4790BM-1165082
TS-21655101,0.4,2017-10-08,US-2017-TS21655101-43016,High,-,OFF-BI-6380,2.304,3,2856,15.624,2017-10-12,Standard Class,1.667,US-2017-TS21655101-43016OFF-BI-6380TS-21655101
BT-115301404,0 discount,2017-10-01,CA-2017-BT11530140-43009,High,90049,TEC-AC-5656,47.994,2,40437,159.98,2017-10-03,Second Class,17.42,CA-2017-BT11530140-43009TEC-AC-5656BT-115301404
CA-1196548,0 discount,2017-07-10,IT-2017-CA1196548-42926,High,-,TEC-MA-5012,266.49,9,12074,761.4,2017-07-14,Second Class,141.9,IT-2017-CA1196548-42926TEC-MA-5012CA-1196548
SC-10845137,0 discount,2017-03-24,UP-2017-SC10845137-42818,High,-,TEC-AC-3397,9.36,8,47696,474.0,2017-03-26,First Class,29.96,UP-2017-SC10845137-42818TEC-AC-3397SC-10845137
JH-543086,0 discount,2017-09-23,MO-2017-JH543086-43001,Medium,-,TEC-AC-5127,6.21,1,41720,27.09,2017-09-29,Standard Class,2.22,MO-2017-JH543086-43001TEC-AC-5127JH-543086
DG-1330093,0 discount,2017-11-11,MX-2017-DG1330093-43050,Medium,-,OFF-EN-3675,1.68,2,6463,28.0,2017-11-15,Standard Class,2.284,MX-2017-DG1330093-43050OFF-EN-3675DG-1330093
VG-2180558,0 discount,2017-09-26,IN-2017-VG2180558-43004,Medium,-,FUR-BO-5951,2097.03,13,25795,5667.87,2017-09-28,Second Class,658.35,IN-2017-VG2180558-43004FUR-BO-5951VG-2180558
SP-209201406,0.2,2017-03-17,CA-2017-SP20920140-42811,High,43229,TEC-AC-5111,43.9956,2,39824,159.984,2017-03-17,Same Day,20.48,CA-2017-SP20920140-42811TEC-AC-5111SP-209201406
JW-15955124,0.5,2017-08-11,IT-2017-JW15955124-42958,Medium,-,OFF-ST-6251,-27.06,4,16937,46.5,2017-08-17,Standard Class,3.74,IT-2017-JW15955124-42958OFF-ST-6251JW-15955124
EC-140501404,0 discount,2017-08-01,CA-2017-EC14050140-42948,High,94110,FUR-FU-5170,11.4576,7,37752,36.96,2017-08-04,First Class,4.54,CA-2017-EC14050140-42948FUR-FU-5170EC-140501404
MB-1808545,0.1,2017-02-14,ES-2017-MB1808545-42780,Critical,-,OFF-ST-6261,130.62,4,13307,734.94,2017-02-16,First Class,344.98,ES-2017-MB1808545-42780OFF-ST-6261MB-1808545
PO-191957,0.1,2017-03-07,IN-2017-PO191957-42801,High,-,FUR-FU-4042,38.223,3,29482,127.413,2017-03-12,Standard Class,12.51,IN-2017-PO191957-42801FUR-FU-4042PO-191957
AB-1015027,0 discount,2017-09-08,IN-2017-AB1015027-42986,Medium,-,OFF-AR-3464,11.07,3,29410,42.84,2017-09-09,First Class,4.62,IN-2017-AB1015027-42986OFF-AR-3464AB-1015027
AM-107051402,0.2,2017-04-05,CA-2017-AM10705140-42830,Medium,60016,TEC-PH-3809,47.98,4,37486,383.84,2017-04-09,Standard Class,13.23,CA-2017-AM10705140-42830TEC-PH-3809AM-107051402
SV-20935102,0.15,2017-04-24,ID-2017-SV20935102-42849,Medium,-,OFF-BI-6381,15.492,4,26784,45.492,2017-04-29,Standard Class,3.46,ID-2017-SV20935102-42849OFF-BI-6381SV-20935102
NP-1868593,0 discount,2017-09-10,MX-2017-NP1868593-42988,High,-,OFF-BI-4806,13.96,2,1758,41.08,2017-09-14,Second Class,5.719,MX-2017-NP1868593-42988OFF-BI-4806NP-1868593
Dp-132401406,0 discount,2017-09-16,CA-2017-Dp13240140-42994,Low,6708,OFF-ST-4089,10.8136,2,39216,38.62,2017-09-22,Standard Class,5.18,CA-2017-Dp13240140-42994OFF-ST-4089Dp-132401406
NC-834073,0 discount,2017-05-19,LI-2017-NC834073-42874,Critical,-,TEC-CO-6009,471.6,4,44276,1429.44,2017-05-21,Second Class,304.5,LI-2017-NC834073-42874TEC-CO-6009NC-834073
DW-1358558,0 discount,2017-10-24,IN-2017-DW1358558-43032,Medium,-,TEC-PH-3798,14.46,2,23245,161.1,2017-10-28,Standard Class,4.26,IN-2017-DW1358558-43032TEC-PH-3798DW-1358558
LC-168701402,0.8,2017-09-24,US-2017-LC16870140-43002,Medium,60653,OFF-AP-4223,-197.5752,6,36711,73.176,2017-09-29,Standard Class,7.83,US-2017-LC16870140-43002OFF-AP-4223LC-168701402
SF-209651406,0.2,2017-11-13,CA-2017-SF20965140-43052,High,43229,OFF-PA-6214,3.5256,2,34768,10.848,2017-11-18,Standard Class,1.55,CA-2017-SF20965140-43052OFF-PA-6214SF-209651406
MW-18220120,0 discount,2017-10-24,ES-2017-MW18220120-43032,Medium,-,OFF-BI-3293,7.8,5,20222,28.95,2017-10-29,Standard Class,1.89,ES-2017-MW18220120-43032OFF-BI-3293MW-18220120
DH-36758,0 discount,2017-02-17,AU-2017-DH36758-42783,High,-,TEC-PH-3151,107.1,2,48904,249.18,2017-02-20,Second Class,39.0,AU-2017-DH36758-42783TEC-PH-3151DH-36758
DO-1343536,0.2,2017-08-08,MX-2017-DO1343536-42955,Medium,-,OFF-FA-6197,8.616,3,8023,25.536,2017-08-12,Standard Class,1.877,MX-2017-DO1343536-42955OFF-FA-6197DO-1343536
DC-000000000001,0.1,2017-09-26,ID-2017-JB159257-43004,Medium,-,OFF-LA-3261,3.522,2,26027,20.142,2017-10-01,Standard Class,1.2,ID-2017-JB159257-43004OFF-LA-3261DC-000000000001
SV-2078559,0.27,2017-04-16,IN-2017-SV2078559-42841,High,-,FUR-CH-4699,53.6796,6,29553,356.6196,2017-04-18,Second Class,42.62,IN-2017-SV2078559-42841FUR-CH-4699SV-2078559
JM-15865139,0 discount,2017-06-23,ES-2017-JM15865139-42909,High,-,OFF-EN-3656,24.57,3,15706,61.47,2017-06-26,First Class,14.29,ES-2017-JM15865139-42909OFF-EN-3656JM-15865139
MG-178757,0.1,2017-06-11,ID-2017-MG178757-42897,Medium,-,OFF-AR-3489,-2.988,3,28614,65.772,2017-06-17,Standard Class,3.66,ID-2017-MG178757-42897OFF-AR-3489MG-178757
BF-112157,0.1,2017-05-01,IN-2017-BF112157-42856,High,-,FUR-FU-6257,4.635,5,22651,85.185,2017-05-03,First Class,19.91,IN-2017-BF112157-42856FUR-FU-6257BF-112157
ZC-219101402,0.2,2017-06-20,US-2017-ZC21910140-42906,Medium,77095,OFF-PA-6540,47.5072,8,35399,146.176,2017-06-24,Standard Class,12.13,US-2017-ZC21910140-42906OFF-PA-6540ZC-219101402
RF-193458,0 discount,2017-09-02,ES-2017-RF193458-42980,Medium,-,OFF-BI-6378,2.97,3,11344,37.44,2017-09-07,Standard Class,2.42,ES-2017-RF193458-42980OFF-BI-6378RF-193458
MH-7455103,0 discount,2017-09-30,PL-2017-MH7455103-43008,High,-,FUR-BO-5971,42.57,1,47020,146.82,2017-10-02,First Class,37.98,PL-2017-MH7455103-43008FUR-BO-5971MH-7455103
CC-125501404,0.2,2017-06-16,CA-2017-CC12550140-42902,High,94122,TEC-PH-3121,4.7976,3,31642,47.976,2017-06-20,Standard Class,6.65,CA-2017-CC12550140-42902TEC-PH-3121CC-125501404
AF-108707,0.1,2017-12-25,ID-2017-AF108707-43094,High,-,FUR-BO-4858,-51.645,5,21222,772.605,2017-12-29,Standard Class,75.16,ID-2017-AF108707-43094FUR-BO-4858AF-108707
Co-1264088,0.37,2017-12-27,IN-2017-Co1264088-43096,Medium,-,TEC-CO-4581,-102.8712,2,20842,185.0688,2017-12-31,Standard Class,11.27,IN-2017-Co1264088-43096TEC-CO-4581Co-1264088
NF-1847548,0.1,2017-12-25,ES-2017-NF1847548-43094,Medium,-,OFF-AR-3460,26.937,3,18938,78.327,2017-12-30,Standard Class,3.2,ES-2017-NF1847548-43094OFF-AR-3460NF-1847548
MS-177705,0.4,2017-07-09,US-2017-MS177705-42925,Medium,-,OFF-ST-6067,-3.904,4,5492,77.616,2017-07-14,Second Class,8.715,US-2017-MS177705-42925OFF-ST-6067MS-177705
DC-000000000001,0.6,2017-07-24,TU-2017-BD1725134-42940,High,-,OFF-BI-3724,-19.716,2,44868,39.384,2017-07-26,First Class,4.22,TU-2017-BD1725134-42940OFF-BI-3724DC-000000000001
HH-15010139,0 discount,2017-06-02,ES-2017-HH15010139-42888,Medium,-,TEC-CO-4591,91.14,2,14250,759.66,2017-06-08,Standard Class,19.81,ES-2017-HH15010139-42888TEC-CO-4591HH-15010139
AJ-1078045,0 discount,2017-01-26,ES-2017-AJ1078045-42761,Medium,-,FUR-FU-4065,261.6,5,16771,581.55,2017-01-31,Standard Class,25.64,ES-2017-AJ1078045-42761FUR-FU-4065AJ-1078045
BS-117551404,0 discount,2017-12-30,CA-2017-BS11755140-43099,Medium,98026,FUR-FU-4515,20.538,2,36754,68.46,2018-01-03,Standard Class,4.79,CA-2017-BS11755140-43099FUR-FU-4515BS-117551404
LC-168701404,0.2,2017-12-04,CA-2017-LC16870140-43073,High,80229,TEC-AC-5207,10.5534,6,39178,76.752,2017-12-07,Second Class,2.18,CA-2017-LC16870140-43073TEC-AC-5207LC-168701404
AW-84060,0 discount,2017-11-05,IR-2017-AW84060-43044,Medium,-,OFF-BI-3292,8.16,4,48769,19.08,2017-11-10,Standard Class,1.3,IR-2017-AW84060-43044OFF-BI-3292AW-84060
RM-1937558,0 discount,2017-05-23,IN-2017-RM1937558-42878,Critical,-,OFF-FA-6201,1.02,2,26128,20.46,2017-05-25,Second Class,7.03,IN-2017-RM1937558-42878OFF-FA-6201RM-1937558
DC-000000000001,0 discount,2017-07-15,CA-2017-TC21295140-42931,High,92683,FUR-FU-3954,49.8042,3,38793,276.69,2017-07-19,Standard Class,39.62,CA-2017-TC21295140-42931FUR-FU-3954DC-000000000001
VP-2173093,0 discount,2017-10-16,MX-2017-VP2173093-43024,Medium,-,OFF-BI-3291,2.64,3,9333,8.82,2017-10-21,Standard Class,1.773,MX-2017-VP2173093-43024OFF-BI-3291VP-2173093
EJ-1415545,0.1,2017-11-13,ES-2017-EJ1415545-43052,High,-,FUR-BO-3894,70.983,3,17465,336.393,2017-11-15,First Class,58.02,ES-2017-EJ1415545-43052FUR-BO-3894EJ-1415545
LL-168401404,0.2,2017-04-26,CA-2017-LL16840140-42851,Medium,90032,OFF-BI-6219,27.504,3,38185,73.344,2017-05-03,Standard Class,4.08,CA-2017-LL16840140-42851OFF-BI-6219LL-168401404
FM-14215120,0 discount,2017-08-04,ES-2017-FM14215120-42951,Low,-,FUR-BO-3647,48.69,1,12802,124.86,2017-08-10,Standard Class,15.09,ES-2017-FM14215120-42951FUR-BO-3647FM-14215120
ZD-11925111,0 discount,2017-06-03,SG-2017-ZD11925111-42889,High,-,OFF-BI-4828,12.36,4,49195,33.48,2017-06-05,Second Class,3.49,SG-2017-ZD11925111-42889OFF-BI-4828ZD-11925111
AS-10090139,0 discount,2017-02-27,ES-2017-AS10090139-42793,High,-,TEC-AC-5888,77.28,8,11838,454.8,2017-03-03,Standard Class,48.75,ES-2017-AS10090139-42793TEC-AC-5888AS-10090139
DL-331513,0 discount,2017-09-19,BO-2017-DL331513-42997,High,-,OFF-AR-3526,24.78,2,45359,107.82,2017-09-21,Second Class,14.24,BO-2017-DL331513-42997OFF-AR-3526DL-331513
MH-1811558,0 discount,2017-06-02,IN-2017-MH1811558-42888,Critical,-,OFF-PA-4150,6.72,4,24029,113.52,2017-06-04,First Class,20.29,IN-2017-MH1811558-42888OFF-PA-4150MH-1811558
RP-1927045,0.15,2017-03-18,IT-2017-RP1927045-42812,Critical,-,TEC-CO-3688,-38.034,4,13648,1076.406,2017-03-21,Second Class,84.05,IT-2017-RP1927045-42812TEC-CO-3688RP-1927045
HD-1478536,0.2,2017-07-31,MX-2017-HD1478536-42947,High,-,TEC-AC-5117,12.32,1,5118,39.44,2017-08-02,Second Class,6.847,MX-2017-HD1478536-42947TEC-AC-5117HD-1478536
CS-121751404,0 discount,2017-05-13,CA-2017-CS12175140-42868,Medium,94122,OFF-SU-3839,4.7724,2,37117,238.62,2017-05-19,Standard Class,6.9,CA-2017-CS12175140-42868OFF-SU-3839CS-121751404
MC-1760582,0.002,2017-07-30,MX-2017-MC1760582-42946,Medium,-,TEC-CO-4772,62.1474,5,3590,575.1474,2017-08-04,Standard Class,33.753,MX-2017-MC1760582-42946TEC-CO-4772MC-1760582
DH-3675129,0 discount,2017-05-08,TZ-2017-DH3675129-42863,Medium,-,OFF-EN-3673,4.53,1,45674,19.8,2017-05-13,Standard Class,1.8,TZ-2017-DH3675129-42863OFF-EN-3673DH-3675129
GA-147251404,0 discount,2017-11-12,CA-2017-GA14725140-43051,Medium,90036,OFF-AP-3364,2.8314,1,34132,10.89,2017-11-17,Standard Class,1.85,CA-2017-GA14725140-43051OFF-AP-3364GA-147251404
TB-2162551,0 discount,2017-08-18,MX-2017-TB2162551-42965,Medium,-,FUR-FU-4043,60.1,5,6744,162.6,2017-08-23,Standard Class,11.26,MX-2017-TB2162551-42965FUR-FU-4043TB-2162551
RS-19420139,0 discount,2017-09-23,ES-2017-RS19420139-43001,Medium,-,OFF-ST-4251,6.93,7,11648,141.12,2017-09-30,Standard Class,8.28,ES-2017-RS19420139-43001OFF-ST-4251RS-19420139
EB-139751404,0.2,2017-12-31,CA-2017-EB13975140-43100,Medium,94533,OFF-BI-3741,4.5188,2,32593,13.904,2018-01-04,Standard Class,1.89,CA-2017-EB13975140-43100OFF-BI-3741EB-139751404
MM-179201404,0 discount,2017-01-31,CA-2017-MM17920140-42766,Medium,94109,OFF-ST-6088,6.465,2,34218,129.3,2017-01-31,Same Day,6.57,CA-2017-MM17920140-42766OFF-ST-6088MM-179201404
MV-1748564,0 discount,2017-08-04,ES-2017-MV1748564-42951,Medium,-,OFF-SU-4306,44.64,4,19006,139.68,2017-08-09,Standard Class,13.58,ES-2017-MV1748564-42951OFF-SU-4306MV-1748564
EM-1406558,0 discount,2017-12-15,IN-2017-EM1406558-43084,High,-,OFF-BI-4810,4.32,8,24250,112.08,2017-12-19,Standard Class,10.2,IN-2017-EM1406558-43084OFF-BI-4810EM-1406558
CK-1259551,0 discount,2017-01-23,MX-2017-CK1259551-42758,Medium,-,OFF-EN-3676,8.16,2,6401,32.72,2017-01-27,Standard Class,1.796,MX-2017-CK1259551-42758OFF-EN-3676CK-1259551
MS-17770139,0 discount,2017-09-28,ES-2017-MS17770139-43006,High,-,OFF-EN-4912,32.34,7,12451,325.08,2017-10-01,First Class,37.48,ES-2017-MS17770139-43006OFF-EN-4912MS-17770139
SV-1081523,0 discount,2017-12-23,CA-2017-SV1081523-43092,Critical,-,OFF-PA-4182,10.08,2,46365,33.6,2017-12-25,Second Class,3.42,CA-2017-SV1081523-43092OFF-PA-4182SV-1081523
NG-1843018,0 discount,2017-10-21,MX-2017-NG1843018-43029,Critical,-,OFF-LA-4657,3.0,2,1862,12.04,2017-10-21,Same Day,2.159,MX-2017-NG1843018-43029OFF-LA-4657NG-1843018
RB-1946518,0 discount,2017-08-26,MX-2017-RB1946518-42973,Low,-,FUR-BO-3629,74.2,2,8375,168.68,2017-09-01,Standard Class,20.511,MX-2017-RB1946518-42973FUR-BO-3629RB-1946518
SH-2039545,0.1,2017-03-05,ES-2017-SH2039545-42799,High,-,OFF-ST-6273,14.868,3,14605,148.878,2017-03-05,Same Day,13.69,ES-2017-SH2039545-42799OFF-ST-6273SH-2039545
CS-1249082,0.2,2017-08-22,US-2017-CS1249082-42969,Critical,-,FUR-BO-5940,-21.052,1,9854,88.608,2017-08-24,Second Class,21.255,US-2017-CS1249082-42969FUR-BO-5940CS-1249082
MG-1787528,0 discount,2017-11-03,MX-2017-MG1787528-43042,Medium,-,OFF-LA-5374,12.46,7,4175,59.78,2017-11-09,Standard Class,4.812,MX-2017-MG1787528-43042OFF-LA-5374MG-1787528
LP-1709512,0 discount,2017-12-12,MX-2017-LP1709512-43081,High,-,OFF-ST-4028,3.34,1,8662,6.84,2017-12-14,Second Class,1.58,MX-2017-LP1709512-43081OFF-ST-4028LP-1709512
GH-1442555,0.4,2017-09-12,US-2017-GH1442555-42990,Critical,-,OFF-FA-6187,-25.8,5,9810,38.7,2017-09-14,Second Class,5.28,US-2017-GH1442555-42990OFF-FA-6187GH-1442555
BH-1710107,0 discount,2017-09-03,RO-2017-BH1710107-42981,Medium,-,OFF-ST-4060,2.88,1,47155,16.98,2017-09-07,Standard Class,1.42,RO-2017-BH1710107-42981OFF-ST-4060BH-1710107
LC-17140139,0 discount,2017-11-15,ES-2017-LC17140139-43054,Medium,-,TEC-CO-4765,250.02,3,16417,735.39,2017-11-19,Standard Class,66.68,ES-2017-LC17140139-43054TEC-CO-4765LC-17140139
KD-1627059,0.47,2017-09-26,ID-2017-KD1627059-43004,Medium,-,OFF-LA-6029,-26.9379,11,28482,75.0321,2017-10-02,Standard Class,5.07,ID-2017-KD1627059-43004OFF-LA-6029KD-1627059
CR-2820134,0.6,2017-05-05,TU-2017-CR2820134-42860,High,-,OFF-FA-5469,-1.608,1,45740,5.772,2017-05-05,Same Day,1.13,TU-2017-CR2820134-42860OFF-FA-5469CR-2820134
KB-1631564,0.4,2017-10-24,IT-2017-KB1631564-43032,High,-,TEC-PH-5260,-46.8,8,11461,350.64,2017-10-26,Second Class,28.2,IT-2017-KB1631564-43032TEC-PH-5260KB-1631564
DK-3375117,0 discount,2017-09-05,SF-2017-DK3375117-42983,Medium,-,OFF-SU-4126,3.54,1,48834,13.2,2017-09-10,Standard Class,1.93,SF-2017-DK3375117-42983OFF-SU-4126DK-3375117
BG-1174045,0 discount,2017-12-15,ES-2017-BG1174045-43084,Critical,-,FUR-FU-3032,133.2,6,18949,666.72,2017-12-17,Second Class,125.29,ES-2017-BG1174045-43084FUR-FU-3032BG-1174045
EH-1399048,0 discount,2017-01-15,ES-2017-EH1399048-42750,Medium,-,TEC-CO-4777,67.62,2,18513,260.28,2017-01-21,Standard Class,19.49,ES-2017-EH1399048-42750TEC-CO-4777EH-1399048
BN-1151545,0.15,2017-10-27,ES-2017-BN1151545-43035,Critical,-,TEC-CO-4769,135.9315,3,19052,444.5415,2017-10-29,First Class,113.12,ES-2017-BN1151545-43035TEC-CO-4769BN-1151545
JM-1586545,0 discount,2017-04-26,ES-2017-JM1586545-42851,Medium,-,OFF-BI-4828,11.13,7,15836,62.37,2017-04-30,Standard Class,3.29,ES-2017-JM1586545-42851OFF-BI-4828JM-1586545
RM-9675137,0 discount,2017-05-28,UP-2017-RM9675137-42883,Medium,-,FUR-CH-5757,5.7,2,49362,114.78,2017-06-01,Second Class,8.67,UP-2017-RM9675137-42883FUR-CH-5757RM-9675137
JW-160757,0.4,2017-12-19,ID-2017-JW160757-43088,Low,-,OFF-PA-6614,-22.266,3,30260,39.204,2017-12-26,Standard Class,3.65,ID-2017-JW160757-43088OFF-PA-6614JW-160757
AC-450110,0 discount,2017-06-09,SA-2017-AC450110-42895,High,-,OFF-EN-5032,19.65,1,44299,50.46,2017-06-11,First Class,6.25,SA-2017-AC450110-42895OFF-EN-5032AC-450110
BT-113957,0.1,2017-10-07,IN-2017-BT113957-43015,High,-,FUR-CH-4654,124.011,3,23647,1241.001,2017-10-09,First Class,193.21,IN-2017-BT113957-43015FUR-CH-4654BT-113957
SV-2081582,0.002,2017-11-27,MX-2017-SV2081582-43066,High,-,TEC-CO-5990,151.4064,2,3080,316.1664,2017-11-29,First Class,53.905,MX-2017-SV2081582-43066TEC-CO-5990SV-2081582
CK-1220564,0 discount,2017-08-27,IT-2017-CK1220564-42974,Medium,-,OFF-AR-3459,51.75,5,14798,148.05,2017-09-01,Standard Class,2.81,IT-2017-CK1220564-42974OFF-AR-3459CK-1220564
