Return ID,Order ID,Customer ID,Product ID,Order Date,Return Date,Return Amount,Order Line ID,Return Line ID
9074,TU-2015-DW3540134-42021,DW-3540134,FUR-BO-5780,2015-01-17,2015-02-02,78.696,TU-2015-DW3540134-42021FUR-BO-5780DW-3540134,9074TU-2015-DW3540134-42021FUR-BO-5780DW-3540134
37221,ZA-2014-AH690147-41681,AH-690147,TEC-CO-4580,2014-02-11,2014-03-08,444.96,ZA-2014-AH690147-41681TEC-CO-4580AH-690147,37221ZA-2014-AH690147-41681TEC-CO-4580AH-690147
29627,CA-2016-LT17110140-42443,LT-171101402,OFF-PA-6307,2016-03-14,2016-03-25,70.08,CA-2016-LT17110140-42443OFF-PA-6307LT-171101402,29627CA-2016-LT17110140-42443OFF-PA-6307LT-171101402
24979,IN-2015-NW1840027-42232,NW-1840027,OFF-AR-3533,2015-08-16,2015-09-09,20.13,IN-2015-NW1840027-42232OFF-AR-3533NW-1840027,24979IN-2015-NW1840027-42232OFF-AR-3533NW-1840027
19180,MX-2014-KM1672018-41972,KM-1672018,OFF-AR-5923,2014-11-29,2014-12-15,58.02,MX-2014-KM1672018-41972OFF-AR-5923KM-1672018,19180MX-2014-KM1672018-41972OFF-AR-5923KM-1672018
1142,CA-2014-MS17710140-41721,MS-177101404,FUR-FU-3913,2014-03-23,2014-03-26,40.48,CA-2014-MS17710140-41721FUR-FU-3913MS-177101404,1142CA-2014-MS17710140-41721FUR-FU-3913MS-177101404
45128,IN-2015-BD117257-42308,BD-117257,FUR-BO-3625,2015-10-31,2015-11-25,747.36,IN-2015-BD117257-42308FUR-BO-3625BD-117257,45128IN-2015-BD117257-42308FUR-BO-3625BD-117257
15358,CA-2014-KM16720140-41746,KM-167201402,OFF-EN-3653,2014-04-17,2014-05-14,149.352,CA-2014-KM16720140-41746OFF-EN-3653KM-167201402,15358CA-2014-KM16720140-41746OFF-EN-3653KM-167201402
22305,IN-2015-LS17245113-42150,LS-17245113,TEC-AC-5220,2015-05-26,2015-05-27,90.42,IN-2015-LS17245113-42150TEC-AC-5220LS-17245113,22305IN-2015-LS17245113-42150TEC-AC-5220LS-17245113
55840,ID-2017-KE1642059-42891,KE-1642059,OFF-FA-2951,2017-06-05,2017-06-09,25.6149,ID-2017-KE1642059-42891OFF-FA-2951KE-1642059,55840ID-2017-KE1642059-42891OFF-FA-2951KE-1642059
63445,ES-2017-BT1130548-43072,BT-1130548,OFF-BI-6379,2017-12-03,2017-12-18,43.56,ES-2017-BT1130548-43072OFF-BI-6379BT-1130548,63445ES-2017-BT1130548-43072OFF-BI-6379BT-1130548
16836,CA-2016-SW20755140-42566,SW-207551406,FUR-BO-5519,2016-07-15,2016-07-21,579.136,CA-2016-SW20755140-42566FUR-BO-5519SW-207551406,16836CA-2016-SW20755140-42566FUR-BO-5519SW-207551406
51200,IN-2015-SL2015527-42155,SL-2015527,OFF-EN-3658,2015-05-31,2015-06-06,11.91,IN-2015-SL2015527-42155OFF-EN-3658SL-2015527,51200IN-2015-SL2015527-42155OFF-EN-3658SL-2015527
41679,IN-2017-JL1550527-42969,JL-1550527,OFF-SU-3002,2017-08-22,2017-08-24,89.16,IN-2017-JL1550527-42969OFF-SU-3002JL-1550527,41679IN-2017-JL1550527-42969OFF-SU-3002JL-1550527
8193,UP-2016-BM1575137-42636,BM-1575137,OFF-AR-3553,2016-09-23,2016-10-05,48.87,UP-2016-BM1575137-42636OFF-AR-3553BM-1575137,8193UP-2016-BM1575137-42636OFF-AR-3553BM-1575137
7389,ZA-2016-PV8985146-42391,PV-8985146,FUR-CH-5796,2016-01-22,2016-01-26,137.16,ZA-2016-PV8985146-42391FUR-CH-5796PV-8985146,7389ZA-2016-PV8985146-42391FUR-CH-5796PV-8985146
49075,ID-2015-DP130007-42040,DC-000000000001,FUR-BO-5961,2015-02-05,2015-02-26,156.744,ID-2015-DP130007-42040FUR-BO-5961DC-000000000001,49075ID-2015-DP130007-42040FUR-BO-5961DC-000000000001
50408,ES-2015-LR1691564-42222,LR-1691564,OFF-PA-4461,2015-08-06,2015-08-27,105.06,ES-2015-LR1691564-42222OFF-PA-4461LR-1691564,50408ES-2015-LR1691564-42222OFF-PA-4461LR-1691564
30215,ES-2015-ME1772545-42100,ME-1772545,OFF-FA-3044,2015-04-06,2015-04-25,11.4,ES-2015-ME1772545-42100OFF-FA-3044ME-1772545,30215ES-2015-ME1772545-42100OFF-FA-3044ME-1772545
9568,EG-2016-GB457538-42682,GB-457538,OFF-AR-3543,2016-11-08,2016-11-16,60.42,EG-2016-GB457538-42682OFF-AR-3543GB-457538,9568EG-2016-GB457538-42682OFF-AR-3543GB-457538
55004,ES-2016-PF19120120-42411,PF-19120120,OFF-AR-5921,2016-02-11,2016-03-07,81.27,ES-2016-PF19120120-42411OFF-AR-5921PF-19120120,55004ES-2016-PF19120120-42411OFF-AR-5921PF-19120120
1973,IN-2017-JP1546027-42878,JP-1546027,OFF-EN-3673,2017-05-23,2017-06-13,79.2,IN-2017-JP1546027-42878OFF-EN-3673JP-1546027,1973IN-2017-JP1546027-42878OFF-EN-3673JP-1546027
39972,CA-2016-JF15490140-42399,JF-154901404,OFF-BI-4567,2016-01-30,2016-02-16,17.456,CA-2016-JF15490140-42399OFF-BI-4567JF-154901404,39972CA-2016-JF15490140-42399OFF-BI-4567JF-154901404
64150,IN-2017-GD145907-42882,GD-145907,TEC-CO-6009,2017-05-27,2017-06-17,643.248,IN-2017-GD145907-42882TEC-CO-6009GD-145907,64150IN-2017-GD145907-42882TEC-CO-6009GD-145907
36789,MX-2016-EM1382539-42527,DC-000000000001,OFF-AR-5918,2016-06-06,2016-06-11,31.36,MX-2016-EM1382539-42527OFF-AR-5918DC-000000000001,36789MX-2016-EM1382539-42527OFF-AR-5918DC-000000000001
24347,CA-2015-AA10645140-42325,AA-106451402,FUR-CH-4672,2015-11-17,2015-11-25,1323.9,CA-2015-AA10645140-42325FUR-CH-4672AA-106451402,24347CA-2015-AA10645140-42325FUR-CH-4672AA-106451402
62558,US-2014-CC1255055-41819,CC-1255055,OFF-PA-4481,2014-06-29,2014-07-02,16.656,US-2014-CC1255055-41819OFF-PA-4481CC-1255055,62558US-2014-CC1255055-41819OFF-PA-4481CC-1255055
48696,MX-2016-RP1939016-42532,RP-1939016,OFF-BI-4824,2016-06-11,2016-06-14,11.32,MX-2016-RP1939016-42532OFF-BI-4824RP-1939016,48696MX-2016-RP1939016-42532OFF-BI-4824RP-1939016
206,ES-2015-JK16120139-42246,JK-16120139,OFF-LA-5401,2015-08-30,2015-09-05,25.08,ES-2015-JK16120139-42246OFF-LA-5401JK-16120139,206ES-2015-JK16120139-42246OFF-LA-5401JK-16120139
64216,US-2014-HL15040140-41660,HL-150401408,OFF-AR-5305,2014-01-21,2014-02-06,6.63,US-2014-HL15040140-41660OFF-AR-5305HL-150401408,64216US-2014-HL15040140-41660OFF-AR-5305HL-150401408
18634,ID-2016-TB2125059-42704,TB-2125059,OFF-LA-5374,2016-11-30,2016-12-24,13.5786,ID-2016-TB2125059-42704OFF-LA-5374TB-2125059,18634ID-2016-TB2125059-42704OFF-LA-5374TB-2125059
63520,CA-2014-NB18580140-41907,NB-185801406,OFF-AP-3369,2014-09-25,2014-10-01,143.952,CA-2014-NB18580140-41907OFF-AP-3369NB-185801406,63520CA-2014-NB18580140-41907OFF-AP-3369NB-185801406
50865,CA-2014-RW19630140-41817,DC-000000000001,OFF-FA-6129,2014-06-27,2014-07-04,6.08,CA-2014-RW19630140-41817OFF-FA-6129DC-000000000001,50865CA-2014-RW19630140-41817OFF-FA-6129DC-000000000001
24192,ID-2017-DL129257-43043,DL-129257,TEC-AC-3387,2017-11-04,2017-11-25,201.816,ID-2017-DL129257-43043TEC-AC-3387DL-129257,24192ID-2017-DL129257-43043TEC-AC-3387DL-129257
29756,ZA-2015-LC6885147-42021,LC-6885147,OFF-SU-4990,2015-01-17,2015-01-20,56.124,ZA-2015-LC6885147-42021OFF-SU-4990LC-6885147,29756ZA-2015-LC6885147-42021OFF-SU-4990LC-6885147
63909,MX-2016-MC1813055-42548,MC-1813055,OFF-ST-4081,2016-06-27,2016-06-28,157.584,MX-2016-MC1813055-42548OFF-ST-4081MC-1813055,63909MX-2016-MC1813055-42548OFF-ST-4081MC-1813055
31022,CA-2017-TB21400140-42898,TB-214001404,TEC-MA-3789,2017-06-12,2017-07-05,385.8,CA-2017-TB21400140-42898TEC-MA-3789TB-214001404,31022CA-2017-TB21400140-42898TEC-MA-3789TB-214001404
8262,MX-2017-HM1486082-42959,HM-1486082,OFF-EN-5026,2017-08-12,2017-09-04,15.2,MX-2017-HM1486082-42959OFF-EN-5026HM-1486082,8262MX-2017-HM1486082-42959OFF-EN-5026HM-1486082
5976,MX-2017-BD117255-42910,BD-117255,OFF-AP-4958,2017-06-24,2017-07-10,248.856,MX-2017-BD117255-42910OFF-AP-4958BD-117255,5976MX-2017-BD117255-42910OFF-AP-4958BD-117255
28136,CA-2017-LT676523-43092,LT-676523,OFF-BI-3252,2017-12-23,2017-12-31,28.8,CA-2017-LT676523-43092OFF-BI-3252LT-676523,28136CA-2017-LT676523-43092OFF-BI-3252LT-676523
7648,MX-2015-DC1285051-42334,DC-1285051,FUR-FU-6271,2015-11-26,2015-11-28,100.92,MX-2015-DC1285051-42334FUR-FU-6271DC-1285051,7648MX-2015-DC1285051-42334FUR-FU-6271DC-1285051
56812,MX-2015-LH1702028-42131,LH-1702028,OFF-LA-6029,2015-05-07,2015-06-02,25.74,MX-2015-LH1702028-42131OFF-LA-6029LH-1702028,56812MX-2015-LH1702028-42131OFF-LA-6029LH-1702028
42936,ES-2016-SC2002045-42521,SC-2002045,OFF-ST-4028,2016-05-31,2016-06-05,46.17,ES-2016-SC2002045-42521OFF-ST-4028SC-2002045,42936ES-2016-SC2002045-42521OFF-ST-4028SC-2002045
44175,MO-2016-BN147086-42385,BN-147086,OFF-SU-4317,2016-01-16,2016-01-20,79.44,MO-2016-BN147086-42385OFF-SU-4317BN-147086,44175MO-2016-BN147086-42385OFF-SU-4317BN-147086
21498,CA-2017-PK19075140-42983,PK-190751404,OFF-BI-2935,2017-09-05,2017-09-24,13.344,CA-2017-PK19075140-42983OFF-BI-2935PK-190751404,21498CA-2017-PK19075140-42983OFF-BI-2935PK-190751404
31934,ES-2017-DR12940120-43010,DR-12940120,OFF-PA-4479,2017-10-02,2017-10-18,135.72,ES-2017-DR12940120-43010OFF-PA-4479DR-12940120,31934ES-2017-DR12940120-43010OFF-PA-4479DR-12940120
30452,ID-2016-RF1973559-42506,RF-1973559,OFF-PA-4003,2016-05-16,2016-05-18,81.408,ID-2016-RF1973559-42506OFF-PA-4003RF-1973559,30452ID-2016-RF1973559-42506OFF-PA-4003RF-1973559
18714,CA-2017-DB13210140-43091,DB-132101406,OFF-SU-2974,2017-12-22,2017-12-29,69.5,CA-2017-DB13210140-43091OFF-SU-2974DB-132101406,18714CA-2017-DB13210140-43091OFF-SU-2974DB-132101406
26060,RS-2017-SR10740108-43079,SR-10740108,FUR-FU-4043,2017-12-10,2017-12-13,195.12,RS-2017-SR10740108-43079FUR-FU-4043SR-10740108,26060RS-2017-SR10740108-43079FUR-FU-4043SR-10740108
31456,IN-2014-LD1685578-41925,LD-1685578,OFF-ST-6032,2014-10-13,2014-10-14,385.2,IN-2014-LD1685578-41925OFF-ST-6032LD-1685578,31456IN-2014-LD1685578-41925OFF-ST-6032LD-1685578
11478,MX-2016-RB1933082-42528,RB-1933082,OFF-ST-4250,2016-06-07,2016-06-14,65.6,MX-2016-RB1933082-42528OFF-ST-4250RB-1933082,11478MX-2016-RB1933082-42528OFF-ST-4250RB-1933082
53001,ID-2014-DK1283592-41895,DK-1283592,OFF-LA-3300,2014-09-13,2014-10-01,27.216,ID-2014-DK1283592-41895OFF-LA-3300DK-1283592,53001ID-2014-DK1283592-41895OFF-LA-3300DK-1283592
13526,MX-2015-JJ1576018-42321,JJ-1576018,OFF-EN-3110,2015-11-13,2015-11-27,87.22,MX-2015-JJ1576018-42321OFF-EN-3110JJ-1576018,13526MX-2015-JJ1576018-42321OFF-EN-3110JJ-1576018
17915,MX-2015-PS1876082-42050,PS-1876082,OFF-FA-3062,2015-02-15,2015-03-09,55.3,MX-2015-PS1876082-42050OFF-FA-3062PS-1876082,17915MX-2015-PS1876082-42050OFF-FA-3062PS-1876082
61088,SA-2015-TB11520110-42311,TB-11520110,TEC-MA-5498,2015-11-03,2015-11-17,172.98,SA-2015-TB11520110-42311TEC-MA-5498TB-11520110,61088SA-2015-TB11520110-42311TEC-MA-5498TB-11520110
24467,CA-2017-ED13885140-42786,ED-138851404,OFF-AR-5298,2017-02-20,2017-03-17,12.84,CA-2017-ED13885140-42786OFF-AR-5298ED-138851404,24467CA-2017-ED13885140-42786OFF-AR-5298ED-138851404
12156,MX-2015-SP2062082-42024,SP-2062082,OFF-BI-2901,2015-01-20,2015-01-27,68.12,MX-2015-SP2062082-42024OFF-BI-2901SP-2062082,12156MX-2015-SP2062082-42024OFF-BI-2901SP-2062082
51664,ES-2017-RA1928548-42749,RA-1928548,TEC-AC-5195,2017-01-14,2017-01-21,92.7,ES-2017-RA1928548-42749TEC-AC-5195RA-1928548,51664ES-2017-RA1928548-42749TEC-AC-5195RA-1928548
41588,ES-2017-NC1834045-43095,NC-1834045,TEC-MA-5493,2017-12-26,2018-01-07,133.6455,ES-2017-NC1834045-43095TEC-MA-5493NC-1834045,41588ES-2017-NC1834045-43095TEC-MA-5493NC-1834045
25911,CA-2017-CS12460140-43073,CS-124601406,OFF-BI-4355,2017-12-04,2017-12-25,83.92,CA-2017-CS12460140-43073OFF-BI-4355CS-124601406,25911CA-2017-CS12460140-43073OFF-BI-4355CS-124601406
24723,IN-2017-CS1246011-42805,CS-1246011,FUR-BO-5943,2017-03-11,2017-03-29,166.68,IN-2017-CS1246011-42805FUR-BO-5943CS-1246011,24723IN-2017-CS1246011-42805FUR-BO-5943CS-1246011
37389,ES-2017-JH1582045-42987,JH-1582045,TEC-CO-4568,2017-09-09,2017-09-16,676.0305,ES-2017-JH1582045-42987TEC-CO-4568JH-1582045,37389ES-2017-JH1582045-42987TEC-CO-4568JH-1582045
51170,ID-2015-BN11470144-42095,BN-11470144,TEC-AC-4152,2015-04-01,2015-04-02,41.6898,ID-2015-BN11470144-42095TEC-AC-4152BN-11470144,51170ID-2015-BN11470144-42095TEC-AC-4152BN-11470144
18021,IN-2015-CC1255027-42288,CC-1255027,OFF-EN-3670,2015-10-11,2015-11-02,58.8,IN-2015-CC1255027-42288OFF-EN-3670CC-1255027,18021IN-2015-CC1255027-42288OFF-EN-3670CC-1255027
57416,MX-2016-CD1198051-42722,CD-1198051,OFF-AR-6126,2016-12-18,2016-12-19,89.4,MX-2016-CD1198051-42722OFF-AR-6126CD-1198051,57416MX-2016-CD1198051-42722OFF-AR-6126CD-1198051
28642,ES-2015-JL1583545-42230,JL-1583545,TEC-AC-5200,2015-08-14,2015-08-31,69.15,ES-2015-JL1583545-42230TEC-AC-5200JL-1583545,28642ES-2015-JL1583545-42230TEC-AC-5200JL-1583545
5931,MX-2016-ML1826555-42554,ML-1826555,FUR-CH-5452,2016-07-03,2016-07-31,146.736,MX-2016-ML1826555-42554FUR-CH-5452ML-1826555,5931MX-2016-ML1826555-42554FUR-CH-5452ML-1826555
5880,US-2017-SU20665143-43066,SU-20665143,OFF-PA-4462,2017-11-27,2017-12-09,59.76,US-2017-SU20665143-43066OFF-PA-4462SU-20665143,5880US-2017-SU20665143-43066OFF-PA-4462SU-20665143
62436,ES-2017-SG2008045-42814,SG-2008045,OFF-AR-3484,2017-03-20,2017-04-06,39.54,ES-2017-SG2008045-42814OFF-AR-3484SG-2008045,62436ES-2017-SG2008045-42814OFF-AR-3484SG-2008045
47424,ES-2017-AS10090120-43085,AS-10090120,OFF-LA-5383,2017-12-16,2018-01-06,12.3,ES-2017-AS10090120-43085OFF-LA-5383AS-10090120,47424ES-2017-AS10090120-43085OFF-LA-5383AS-10090120
6173,US-2017-TC21145101-42925,TC-21145101,TEC-AC-3393,2017-07-09,2017-07-29,30.816,US-2017-TC21145101-42925TEC-AC-3393TC-21145101,6173US-2017-TC21145101-42925TEC-AC-3393TC-21145101
40971,CA-2016-FP14320140-42391,FP-143201404,OFF-LA-3193,2016-01-22,2016-01-23,44.4,CA-2016-FP14320140-42391OFF-LA-3193FP-143201404,40971CA-2016-FP14320140-42391OFF-LA-3193FP-143201404
46754,IN-2017-CM1183027-43065,CM-1183027,FUR-CH-4518,2017-11-26,2017-12-16,64.11,IN-2017-CM1183027-43065FUR-CH-4518CM-1183027,46754IN-2017-CM1183027-43065FUR-CH-4518CM-1183027
17641,CG-2017-AT43533-42843,AT-43533,OFF-ST-4250,2017-04-18,2017-04-27,19.68,CG-2017-AT43533-42843OFF-ST-4250AT-43533,17641CG-2017-AT43533-42843OFF-ST-4250AT-43533
38091,IN-2017-JG151151-43032,JG-151151,OFF-AR-3457,2017-10-24,2017-11-15,160.2,IN-2017-JG151151-43032OFF-AR-3457JG-151151,38091IN-2017-JG151151-43032OFF-AR-3457JG-151151
13754,IN-2014-ZD2192511-41977,ZD-2192511,FUR-FU-3034,2014-12-04,2014-12-22,324.45,IN-2014-ZD2192511-41977FUR-FU-3034ZD-2192511,13754IN-2014-ZD2192511-41977FUR-FU-3034ZD-2192511
63833,EZ-2017-CH207032-42794,CH-207032,OFF-AR-3545,2017-02-28,2017-03-19,32.13,EZ-2017-CH207032-42794OFF-AR-3545CH-207032,63833EZ-2017-CH207032-42794OFF-AR-3545CH-207032
54839,IN-2014-AO108107-41981,AO-108107,FUR-BO-5798,2014-12-08,2014-12-29,270.594,IN-2014-AO108107-41981FUR-BO-5798AO-108107,54839IN-2014-AO108107-41981FUR-BO-5798AO-108107
45375,CA-2014-MG17875140-41694,MG-178751402,OFF-BI-4352,2014-02-24,2014-03-13,4.428,CA-2014-MG17875140-41694OFF-BI-4352MG-178751402,45375CA-2014-MG17875140-41694OFF-BI-4352MG-178751402
36041,TU-2014-SG10605134-41779,SG-10605134,OFF-AR-5902,2014-05-20,2014-06-01,20.208,TU-2014-SG10605134-41779OFF-AR-5902SG-10605134,36041TU-2014-SG10605134-41779OFF-AR-5902SG-10605134
25295,IN-2015-GM1445527-42352,GM-1445527,OFF-BI-4823,2015-12-14,2015-12-21,32.25,IN-2015-GM1445527-42352OFF-BI-4823GM-1445527,25295IN-2015-GM1445527-42352OFF-BI-4823GM-1445527
57390,ES-2015-MS175308-42294,MS-175308,FUR-BO-3892,2015-10-17,2015-10-21,821.52,ES-2015-MS175308-42294FUR-BO-3892MS-175308,57390ES-2015-MS175308-42294FUR-BO-3892MS-175308
61410,IT-2014-GD1459064-41693,GD-1459064,FUR-CH-4519,2014-02-23,2014-03-19,47.352,IT-2014-GD1459064-41693FUR-CH-4519GD-1459064,61410IT-2014-GD1459064-41693FUR-CH-4519GD-1459064
26213,MX-2016-JO1528093-42489,JO-1528093,OFF-AR-3534,2016-04-29,2016-05-12,132.3,MX-2016-JO1528093-42489OFF-AR-3534JO-1528093,26213MX-2016-JO1528093-42489OFF-AR-3534JO-1528093
2619,IT-2017-PB1921064-42980,PB-1921064,TEC-PH-5814,2017-09-02,2017-09-29,100.152,IT-2017-PB1921064-42980TEC-PH-5814PB-1921064,2619IT-2017-PB1921064-42980TEC-PH-5814PB-1921064
59306,CG-2014-MM828033-41713,MM-828033,TEC-AC-3389,2014-03-15,2014-03-16,225.24,CG-2014-MM828033-41713TEC-AC-3389MM-828033,59306CG-2014-MM828033-41713TEC-AC-3389MM-828033
45963,CA-2016-JC15775140-42598,JC-157751408,TEC-PH-4794,2016-08-16,2016-08-29,705.544,CA-2016-JC15775140-42598TEC-PH-4794JC-157751408,45963CA-2016-JC15775140-42598TEC-PH-4794JC-157751408
6758,IN-2016-EM139607-42626,EM-139607,FUR-BO-5771,2016-09-13,2016-09-18,1210.626,IN-2016-EM139607-42626FUR-BO-5771EM-139607,6758IN-2016-EM139607-42626FUR-BO-5771EM-139607
29663,MX-2017-DK1298518-42948,DK-1298518,OFF-PA-3992,2017-08-01,2017-08-29,123.9,MX-2017-DK1298518-42948OFF-PA-3992DK-1298518,29663MX-2017-DK1298518-42948OFF-PA-3992DK-1298518
29670,US-2016-CC1237082-42637,DC-000000000001,OFF-ST-4095,2016-09-24,2016-10-20,65.2,US-2016-CC1237082-42637OFF-ST-4095DC-000000000001,29670US-2016-CC1237082-42637OFF-ST-4095DC-000000000001
3342,US-2016-MY18295140-42476,DC-000000000001,OFF-FA-4842,2016-04-16,2016-04-30,8.04,US-2016-MY18295140-42476OFF-FA-4842DC-000000000001,3342US-2016-MY18295140-42476OFF-FA-4842DC-000000000001
47735,RS-2014-EB3705108-41776,DC-000000000001,TEC-PH-5340,2014-05-17,2014-06-03,148.8,RS-2014-EB3705108-41776TEC-PH-5340DC-000000000001,47735RS-2014-EB3705108-41776TEC-PH-5340DC-000000000001
29027,ES-2016-DL1349545-42679,DL-1349545,FUR-CH-5441,2016-11-05,2016-11-22,1268.784,ES-2016-DL1349545-42679FUR-CH-5441DL-1349545,29027ES-2016-DL1349545-42679FUR-CH-5441DL-1349545
9678,MX-2017-TC2129539-42959,TC-2129539,OFF-BI-6385,2017-08-12,2017-08-20,131.52,MX-2017-TC2129539-42959OFF-BI-6385TC-2129539,9678MX-2017-TC2129539-42959OFF-BI-6385TC-2129539
59485,IT-2017-BF1121564-42987,BF-1121564,OFF-ST-5705,2017-09-09,2017-09-13,149.112,IT-2017-BF1121564-42987OFF-ST-5705BF-1121564,59485IT-2017-BF1121564-42987OFF-ST-5705BF-1121564
20080,NI-2017-AO81095-43093,AO-81095,OFF-PA-6606,2017-12-24,2018-01-16,8.325,NI-2017-AO81095-43093OFF-PA-6606AO-81095,20080NI-2017-AO81095-43093OFF-PA-6606AO-81095
37680,ID-2014-RB193607-41957,RB-193607,FUR-BO-4863,2014-11-14,2014-11-27,2398.374,ID-2014-RB193607-41957FUR-BO-4863RB-193607,37680ID-2014-RB193607-41957FUR-BO-4863RB-193607
54788,IN-2014-CW1190558-41875,CW-1190558,OFF-LA-4535,2014-08-24,2014-09-19,34.2,IN-2014-CW1190558-41875OFF-LA-4535CW-1190558,54788IN-2014-CW1190558-41875OFF-LA-4535CW-1190558
34671,CA-2015-SS20515140-42209,SS-205151408,OFF-BI-4357,2015-07-24,2015-07-27,135.09,CA-2015-SS20515140-42209OFF-BI-4357SS-205151408,34671CA-2015-SS20515140-42209OFF-BI-4357SS-205151408
31756,ID-2016-ER138557-42463,ER-138557,FUR-FU-6244,2016-04-03,2016-04-23,102.024,ID-2016-ER138557-42463FUR-FU-6244ER-138557,31756ID-2016-ER138557-42463FUR-FU-6244ER-138557
5292,ID-2017-CV1229559-42876,CV-1229559,OFF-LA-4550,2017-05-21,2017-05-28,6.9642,ID-2017-CV1229559-42876OFF-LA-4550CV-1229559,5292ID-2017-CV1229559-42876OFF-LA-4550CV-1229559
29640,IT-2017-MP1796545-42840,MP-1796545,OFF-FA-5469,2017-04-15,2017-05-11,7.215,IT-2017-MP1796545-42840OFF-FA-5469MP-1796545,29640IT-2017-MP1796545-42840OFF-FA-5469MP-1796545
10029,ES-2016-BD1163591-42533,BD-1163591,TEC-MA-5005,2016-06-12,2016-06-30,613.095,ES-2016-BD1163591-42533TEC-MA-5005BD-1163591,10029ES-2016-BD1163591-42533TEC-MA-5005BD-1163591
49197,IT-2014-RM1937591-41753,RM-1937591,OFF-AR-5923,2014-04-24,2014-04-25,39.15,IT-2014-RM1937591-41753OFF-AR-5923RM-1937591,49197IT-2014-RM1937591-41753OFF-AR-5923RM-1937591
