Return ID,Order ID,Customer ID,Product ID,Order Date,Return Date,Return Amount,Order Line ID,Return Line ID
47804,IN-2015-PO1918027-42296,DC-000000000001,OFF-PA-4480,2015-10-19,2015-11-05,59.58,IN-2015-PO1918027-42296OFF-PA-4480DC-000000000001,47804IN-2015-PO1918027-42296OFF-PA-4480DC-000000000001
17439,MO-2015-MH802586-42365,MH-802586,OFF-AR-3468,2015-12-27,2016-01-17,48.66,MO-2015-MH802586-42365OFF-AR-3468MH-802586,17439MO-2015-MH802586-42365OFF-AR-3468MH-802586
15869,MX-2015-RB1933082-42358,DC-000000000001,OFF-ST-6057,2015-12-20,2015-12-26,65.24,MX-2015-RB1933082-42358OFF-ST-6057DC-000000000001,15869MX-2015-RB1933082-42358OFF-ST-6057DC-000000000001
55827,MX-2015-TT2107082-42349,TT-2107082,OFF-ST-4063,2015-12-11,2016-01-03,21.4,MX-2015-TT2107082-42349OFF-ST-4063TT-2107082,55827MX-2015-TT2107082-42349OFF-ST-4063TT-2107082
49756,IN-2015-MY1829527-42030,MY-1829527,FUR-FU-3036,2015-01-26,2015-02-05,140.49,IN-2015-MY1829527-42030FUR-FU-3036MY-1829527,49756IN-2015-MY1829527-42030FUR-FU-3036MY-1829527
13611,SA-2015-CS1845110-42253,CS-1845110,OFF-SU-6175,2015-09-06,2015-10-02,92.04,SA-2015-CS1845110-42253OFF-SU-6175CS-1845110,13611SA-2015-CS1845110-42253OFF-SU-6175CS-1845110
10670,IT-2015-BT1148564-42112,BT-1148564,TEC-CO-4771,2015-04-18,2015-04-29,171.09,IT-2015-BT1148564-42112TEC-CO-4771BT-1148564,10670IT-2015-BT1148564-42112TEC-CO-4771BT-1148564
39038,CA-2015-SN20710140-42365,DC-000000000001,TEC-PH-5607,2015-12-27,2016-01-06,371.168,CA-2015-SN20710140-42365TEC-PH-5607DC-000000000001,39038CA-2015-SN20710140-42365TEC-PH-5607DC-000000000001
3687,ES-2015-MG176808-42341,MG-176808,TEC-AC-5134,2015-12-03,2015-12-28,1236.6,ES-2015-MG176808-42341TEC-AC-5134MG-176808,3687ES-2015-MG176808-42341TEC-AC-5134MG-176808
48323,MX-2015-VM2168531-42365,DC-000000000001,OFF-BI-3186,2015-12-27,2016-01-09,163.98,MX-2015-VM2168531-42365OFF-BI-3186DC-000000000001,48323MX-2015-VM2168531-42365OFF-BI-3186DC-000000000001
3156,US-2015-BE1145536-42274,BE-1145536,FUR-FU-5731,2015-09-27,2015-10-10,18.84,US-2015-BE1145536-42274FUR-FU-5731BE-1145536,3156US-2015-BE1145536-42274FUR-FU-5731BE-1145536
24172,NI-2015-TT1122095-42175,TT-1122095,OFF-BI-3715,2015-06-20,2015-07-09,8.748,NI-2015-TT1122095-42175OFF-BI-3715TT-1122095,24172NI-2015-TT1122095-42175OFF-BI-3715TT-1122095
13077,MX-2015-LB1673526-42256,LB-1673526,FUR-CH-4681,2015-09-09,2015-09-15,621.18,MX-2015-LB1673526-42256FUR-CH-4681LB-1673526,13077MX-2015-LB1673526-42256FUR-CH-4681LB-1673526
21744,US-2015-SC2026082-42085,SC-2026082,FUR-BO-4856,2015-03-22,2015-04-14,633.92,US-2015-SC2026082-42085FUR-BO-4856SC-2026082,21744US-2015-SC2026082-42085FUR-BO-4856SC-2026082
25952,IN-2015-CJ1187527-42316,CJ-1187527,FUR-BO-3642,2015-11-08,2015-11-22,1821.6,IN-2015-CJ1187527-42316FUR-BO-3642CJ-1187527,25952IN-2015-CJ1187527-42316FUR-BO-3642CJ-1187527
15283,ES-2015-JL1585048-42232,JL-1585048,OFF-LA-4665,2015-08-16,2015-09-04,10.86,ES-2015-JL1585048-42232OFF-LA-4665JL-1585048,15283ES-2015-JL1585048-42232OFF-LA-4665JL-1585048
41469,CA-2015-DB13120140-42362,DC-000000000001,OFF-PA-6436,2015-12-24,2016-01-07,132.79,CA-2015-DB13120140-42362OFF-PA-6436DC-000000000001,41469CA-2015-DB13120140-42362OFF-PA-6436DC-000000000001
18307,MX-2015-EN1378082-42005,EN-1378082,OFF-AR-3467,2015-01-01,2015-01-08,46.56,MX-2015-EN1378082-42005OFF-AR-3467EN-1378082,18307MX-2015-EN1378082-42005OFF-AR-3467EN-1378082
51101,ID-2015-BS1159092-42278,BS-1159092,OFF-AP-4721,2015-10-01,2015-10-18,235.008,ID-2015-BS1159092-42278OFF-AP-4721BS-1159092,51101ID-2015-BS1159092-42278OFF-AP-4721BS-1159092
38907,MX-2015-DV1346518-42335,DV-1346518,OFF-PA-6605,2015-11-27,2015-12-06,203.2,MX-2015-DV1346518-42335OFF-PA-6605DV-1346518,38907MX-2015-DV1346518-42335OFF-PA-6605DV-1346518
29925,IN-2015-CS121757-42243,DC-000000000001,TEC-PH-3143,2015-08-27,2015-09-15,558.0,IN-2015-CS121757-42243TEC-PH-3143DC-000000000001,29925IN-2015-CS121757-42243TEC-PH-3143DC-000000000001
7419,CA-2015-EB13840140-42089,EB-138401404,FUR-TA-3619,2015-03-26,2015-04-09,3393.68,CA-2015-EB13840140-42089FUR-TA-3619EB-138401404,7419CA-2015-EB13840140-42089FUR-TA-3619EB-138401404
42937,IT-2015-SR20425139-42239,SR-20425139,OFF-ST-4293,2015-08-23,2015-08-25,206.604,IT-2015-SR20425139-42239OFF-ST-4293SR-20425139,42937IT-2015-SR20425139-42239OFF-ST-4293SR-20425139
23786,IN-2015-EH1418592-42030,EH-1418592,OFF-ST-4060,2015-01-26,2015-02-20,101.88,IN-2015-EH1418592-42030OFF-ST-4060EH-1418592,23786IN-2015-EH1418592-42030OFF-ST-4060EH-1418592
54393,US-2015-JM1619582-42336,JM-1619582,TEC-PH-3148,2015-11-28,2015-12-12,425.0,US-2015-JM1619582-42336TEC-PH-3148JM-1619582,54393US-2015-JM1619582-42336TEC-PH-3148JM-1619582
18147,MX-2015-CL1189039-42341,CL-1189039,OFF-LA-4553,2015-12-03,2015-12-10,12.48,MX-2015-CL1189039-42341OFF-LA-4553CL-1189039,18147MX-2015-CL1189039-42341OFF-LA-4553CL-1189039
19559,ES-2015-PS1904548-42258,PS-1904548,OFF-ST-4081,2015-09-11,2015-09-18,177.282,ES-2015-PS1904548-42258OFF-ST-4081PS-1904548,19559ES-2015-PS1904548-42258OFF-ST-4081PS-1904548
29855,MX-2015-FO1430582-42340,FO-1430582,OFF-AR-3453,2015-12-02,2015-12-23,40.38,MX-2015-FO1430582-42340OFF-AR-3453FO-1430582,29855MX-2015-FO1430582-42340OFF-AR-3453FO-1430582
35619,CA-2015-JK16090140-42115,JK-160901408,FUR-FU-6224,2015-04-21,2015-04-27,209.88,CA-2015-JK16090140-42115FUR-FU-6224JK-160901408,35619CA-2015-JK16090140-42115FUR-FU-6224JK-160901408
8079,US-2015-FP14320140-42107,DC-000000000001,TEC-PH-3137,2015-04-13,2015-04-18,239.976,US-2015-FP14320140-42107TEC-PH-3137DC-000000000001,8079US-2015-FP14320140-42107TEC-PH-3137DC-000000000001
51033,CA-2015-YS21880140-42210,YS-218801408,OFF-EN-6359,2015-07-25,2015-08-07,98.46,CA-2015-YS21880140-42210OFF-EN-6359YS-218801408,51033CA-2015-YS21880140-42210OFF-EN-6359YS-218801408
10886,IN-2015-HF149957-42062,HF-149957,TEC-MA-5014,2015-02-27,2015-03-02,482.328,IN-2015-HF149957-42062TEC-MA-5014HF-149957,10886IN-2015-HF149957-42062TEC-MA-5014HF-149957
21656,MX-2015-CA1205582-42254,CA-1205582,FUR-CH-5759,2015-09-07,2015-10-03,66.208,MX-2015-CA1205582-42254FUR-CH-5759CA-1205582,21656MX-2015-CA1205582-42254FUR-CH-5759CA-1205582
3842,RO-2015-CM1830107-42205,CM-1830107,OFF-AR-6106,2015-07-20,2015-07-21,49.74,RO-2015-CM1830107-42205OFF-AR-6106CM-1830107,3842RO-2015-CM1830107-42205OFF-AR-6106CM-1830107
14494,MX-2015-RA1988582-42087,RA-1988582,OFF-EN-3654,2015-03-24,2015-04-14,38.7,MX-2015-RA1988582-42087OFF-EN-3654RA-1988582,14494MX-2015-RA1988582-42087OFF-EN-3654RA-1988582
24882,CA-2015-ND18370140-42198,ND-183701406,OFF-FA-6129,2015-07-13,2015-08-04,9.96,CA-2015-ND18370140-42198OFF-FA-6129ND-183701406,24882CA-2015-ND18370140-42198OFF-FA-6129ND-183701406
16215,ES-2015-EM14095139-42138,EM-14095139,OFF-ST-6038,2015-05-14,2015-05-25,52.47,ES-2015-EM14095139-42138OFF-ST-6038EM-14095139,16215ES-2015-EM14095139-42138OFF-ST-6038EM-14095139
421,IN-2015-JB1592527-42022,DC-000000000001,OFF-EN-3665,2015-01-18,2015-02-01,332.64,IN-2015-JB1592527-42022OFF-EN-3665DC-000000000001,421IN-2015-JB1592527-42022OFF-EN-3665DC-000000000001
21768,IN-2015-XP218657-42253,XP-218657,TEC-PH-3135,2015-09-06,2015-09-16,65.934,IN-2015-XP218657-42253TEC-PH-3135XP-218657,21768IN-2015-XP218657-42253TEC-PH-3135XP-218657
44367,IT-2015-NF1838545-42027,NF-1838545,TEC-MA-4202,2015-01-23,2015-02-09,332.01,IT-2015-NF1838545-42027TEC-MA-4202NF-1838545,44367IT-2015-NF1838545-42027TEC-MA-4202NF-1838545
25182,IN-2015-EH140057-42051,EH-140057,OFF-LA-4534,2015-02-16,2015-02-20,23.868,IN-2015-EH140057-42051OFF-LA-4534EH-140057,25182IN-2015-EH140057-42051OFF-LA-4534EH-140057
42378,IN-2015-MT1807027-42301,MT-1807027,OFF-SU-2965,2015-10-24,2015-10-30,157.68,IN-2015-MT1807027-42301OFF-SU-2965MT-1807027,42378IN-2015-MT1807027-42301OFF-SU-2965MT-1807027
32721,MX-2015-RB1933082-42358,RB-1933082,OFF-BI-2915,2015-12-20,2015-12-21,18.72,MX-2015-RB1933082-42358OFF-BI-2915RB-1933082,32721MX-2015-RB1933082-42358OFF-BI-2915RB-1933082
37156,MX-2015-RA1928518-42065,DC-000000000001,OFF-LA-4539,2015-03-02,2015-03-07,21.54,MX-2015-RA1928518-42065OFF-LA-4539DC-000000000001,37156MX-2015-RA1928518-42065OFF-LA-4539DC-000000000001
6650,ES-2015-SG20890139-42301,SG-20890139,OFF-LA-4659,2015-10-24,2015-11-11,16.92,ES-2015-SG20890139-42301OFF-LA-4659SG-20890139,6650ES-2015-SG20890139-42301OFF-LA-4659SG-20890139
16750,CA-2015-CB12535140-42005,CB-125351406,OFF-AR-5290,2015-01-01,2015-01-07,9.84,CA-2015-CB12535140-42005OFF-AR-5290CB-125351406,16750CA-2015-CB12535140-42005OFF-AR-5290CB-125351406
