Return ID,Order ID,Customer ID,Product ID,Order Date,Return Date,Return Amount,Order Line ID,Return Line ID
61410,IT-2014-GD1459064-41693,GD-1459064,FUR-CH-4519,2014-02-23,2014-03-19,47.352,IT-2014-GD1459064-41693FUR-CH-4519GD-1459064,61410IT-2014-GD1459064-41693FUR-CH-4519GD-1459064
59306,CG-2014-MM828033-41713,MM-828033,TEC-AC-3389,2014-03-15,2014-03-16,225.24,CG-2014-MM828033-41713TEC-AC-3389MM-828033,59306CG-2014-MM828033-41713TEC-AC-3389MM-828033
47735,RS-2014-EB3705108-41776,DC-000000000001,TEC-PH-5340,2014-05-17,2014-06-03,148.8,RS-2014-EB3705108-41776TEC-PH-5340DC-000000000001,47735RS-2014-EB3705108-41776TEC-PH-5340DC-000000000001
37680,ID-2014-RB193607-41957,RB-193607,FUR-BO-4863,2014-11-14,2014-11-27,2398.374,ID-2014-RB193607-41957FUR-BO-4863RB-193607,37680ID-2014-RB193607-41957FUR-BO-4863RB-193607
54788,IN-2014-CW1190558-41875,CW-1190558,OFF-LA-4535,2014-08-24,2014-09-19,34.2,IN-2014-CW1190558-41875OFF-LA-4535CW-1190558,54788IN-2014-CW1190558-41875OFF-LA-4535CW-1190558
49197,IT-2014-RM1937591-41753,RM-1937591,OFF-AR-5923,2014-04-24,2014-04-25,39.15,IT-2014-RM1937591-41753OFF-AR-5923RM-1937591,49197IT-2014-RM1937591-41753OFF-AR-5923RM-1937591
50941,SL-2014-SH9975112-41665,SH-9975112,OFF-AP-4954,2014-01-26,2014-01-27,284.88,SL-2014-SH9975112-41665OFF-AP-4954SH-9975112,50941SL-2014-SH9975112-41665OFF-AP-4954SH-9975112
59307,ID-2014-JG158057-41901,JG-158057,OFF-LA-6036,2014-09-19,2014-09-21,23.49,ID-2014-JG158057-41901OFF-LA-6036JG-158057,59307ID-2014-JG158057-41901OFF-LA-6036JG-158057
9782,IN-2014-CA1226527-41880,CA-1226527,OFF-PA-4470,2014-08-29,2014-09-24,63.27,IN-2014-CA1226527-41880OFF-PA-4470CA-1226527,9782IN-2014-CA1226527-41880OFF-PA-4470CA-1226527
18418,ES-2014-DC1328545-41960,DC-1328545,FUR-CH-4631,2014-11-17,2014-12-06,669.06,ES-2014-DC1328545-41960FUR-CH-4631DC-1328545,18418ES-2014-DC1328545-41960FUR-CH-4631DC-1328545
19974,CA-2014-DK12835140-41723,DK-128351404,TEC-PH-4486,2014-03-25,2014-04-22,28.784,CA-2014-DK12835140-41723TEC-PH-4486DK-128351404,19974CA-2014-DK12835140-41723TEC-PH-4486DK-128351404
12374,US-2014-BC111255-41949,BC-111255,OFF-EN-3661,2014-11-06,2014-11-24,110.952,US-2014-BC111255-41949OFF-EN-3661BC-111255,12374US-2014-BC111255-41949OFF-EN-3661BC-111255
58881,CG-2014-CS213033-41909,CS-213033,OFF-ST-5693,2014-09-27,2014-10-15,141.63,CG-2014-CS213033-41909OFF-ST-5693CS-213033,58881CG-2014-CS213033-41909OFF-ST-5693CS-213033
19085,MX-2014-GM1468082-42001,GM-1468082,OFF-EN-3657,2014-12-28,2015-01-23,5.54,MX-2014-GM1468082-42001OFF-EN-3657GM-1468082,19085MX-2014-GM1468082-42001OFF-EN-3657GM-1468082
38430,LI-2014-LR691573-41854,LR-691573,OFF-ST-6058,2014-08-03,2014-08-22,49.41,LI-2014-LR691573-41854OFF-ST-6058LR-691573,38430LI-2014-LR691573-41854OFF-ST-6058LR-691573
32772,IN-2014-MV1819011-41700,MV-1819011,FUR-CH-4561,2014-03-02,2014-03-05,1095.66,IN-2014-MV1819011-41700FUR-CH-4561MV-1819011,32772IN-2014-MV1819011-41700FUR-CH-4561MV-1819011
12325,MX-2014-SL2015582-41846,SL-2015582,TEC-MA-5516,2014-07-26,2014-08-18,404.4,MX-2014-SL2015582-41846TEC-MA-5516SL-2015582,12325MX-2014-SL2015582-41846TEC-MA-5516SL-2015582
56587,NI-2014-AG52595-41812,AG-52595,FUR-FU-4041,2014-06-22,2014-06-23,30.132,NI-2014-AG52595-41812FUR-FU-4041AG-52595,56587NI-2014-AG52595-41812FUR-FU-4041AG-52595
3990,ID-2014-TZ214457-41880,TZ-214457,OFF-LA-5385,2014-08-29,2014-09-07,44.55,ID-2014-TZ214457-41880OFF-LA-5385TZ-214457,3990ID-2014-TZ214457-41880OFF-LA-5385TZ-214457
11643,CA-2014-GT14710140-41959,GT-147101406,OFF-BI-4343,2014-11-16,2014-12-10,2152.776,CA-2014-GT14710140-41959OFF-BI-4343GT-147101406,11643CA-2014-GT14710140-41959OFF-BI-4343GT-147101406
6529,TU-2014-NW8400134-41791,NW-8400134,FUR-TA-3354,2014-06-01,2014-06-26,126.348,TU-2014-NW8400134-41791FUR-TA-3354NW-8400134,6529TU-2014-NW8400134-41791FUR-TA-3354NW-8400134
25641,CA-2014-TB21400140-41674,TB-214001404,OFF-BI-3266,2014-02-04,2014-02-26,13.272,CA-2014-TB21400140-41674OFF-BI-3266TB-214001404,25641CA-2014-TB21400140-41674OFF-BI-3266TB-214001404
54556,MX-2014-JK1612082-41725,JK-1612082,TEC-AC-3384,2014-03-27,2014-04-13,167.76,MX-2014-JK1612082-41725TEC-AC-3384JK-1612082,54556MX-2014-JK1612082-41725TEC-AC-3384JK-1612082
3865,ID-2014-SW2027592-41677,SW-2027592,TEC-CO-5990,2014-02-07,2014-03-05,285.12,ID-2014-SW2027592-41677TEC-CO-5990SW-2027592,3865ID-2014-SW2027592-41677TEC-CO-5990SW-2027592
45377,ES-2014-BS1138045-41795,BS-1138045,OFF-BI-6377,2014-06-05,2014-06-10,103.95,ES-2014-BS1138045-41795OFF-BI-6377BS-1138045,45377ES-2014-BS1138045-41795OFF-BI-6377BS-1138045
64360,ID-2014-SW20245102-41830,SW-20245102,OFF-BI-6372,2014-07-10,2014-07-13,216.8775,ID-2014-SW20245102-41830OFF-BI-6372SW-20245102,64360ID-2014-SW20245102-41830OFF-BI-6372SW-20245102
52001,TU-2014-TP11565134-41974,TP-11565134,FUR-CH-4629,2014-12-01,2014-12-13,18.96,TU-2014-TP11565134-41974FUR-CH-4629TP-11565134,52001TU-2014-TP11565134-41974FUR-CH-4629TP-11565134
55548,MX-2014-EH1400539-41768,EH-1400539,FUR-FU-6244,2014-05-09,2014-06-05,85.02,MX-2014-EH1400539-41768FUR-FU-6244EH-1400539,55548MX-2014-EH1400539-41768FUR-FU-6244EH-1400539
54918,US-2014-JM15655101-41865,JM-15655101,FUR-TA-5072,2014-08-14,2014-08-23,187.56,US-2014-JM15655101-41865FUR-TA-5072JM-15655101,54918US-2014-JM15655101-41865FUR-TA-5072JM-15655101
47278,BU-2014-HR477019-41844,HR-477019,OFF-AR-3546,2014-07-24,2014-08-11,14.22,BU-2014-HR477019-41844OFF-AR-3546HR-477019,47278BU-2014-HR477019-41844OFF-AR-3546HR-477019
28487,MX-2014-JD1589539-41727,JD-1589539,FUR-FU-3067,2014-03-29,2014-04-24,15.6,MX-2014-JD1589539-41727FUR-FU-3067JD-1589539,28487MX-2014-JD1589539-41727FUR-FU-3067JD-1589539
38596,IN-2014-EC140507-41904,EC-140507,OFF-LA-6054,2014-09-22,2014-10-15,12.96,IN-2014-EC140507-41904OFF-LA-6054EC-140507,38596IN-2014-EC140507-41904OFF-LA-6054EC-140507
60262,MD-2014-PO918083-41680,PO-918083,TEC-PH-5812,2014-02-10,2014-02-13,169.68,MD-2014-PO918083-41680TEC-PH-5812PO-918083,60262MD-2014-PO918083-41680TEC-PH-5812PO-918083
24896,ES-2014-YC2189548-41714,YC-2189548,OFF-LA-4685,2014-03-16,2014-03-27,21.15,ES-2014-YC2189548-41714OFF-LA-4685YC-2189548,24896ES-2014-YC2189548-41714OFF-LA-4685YC-2189548
11188,CA-2014-XP21865140-41917,XP-218651404,TEC-AC-4880,2014-10-05,2014-10-22,9.09,CA-2014-XP21865140-41917TEC-AC-4880XP-218651404,11188CA-2014-XP21865140-41917TEC-AC-4880XP-218651404
54456,MX-2014-GA147255-41996,GA-147255,OFF-FA-2957,2014-12-23,2015-01-08,8.76,MX-2014-GA147255-41996OFF-FA-2957GA-147255,54456MX-2014-GA147255-41996OFF-FA-2957GA-147255
60243,ES-2014-VM2183548-41980,VM-2183548,OFF-ST-4062,2014-12-07,2014-12-29,45.927,ES-2014-VM2183548-41980OFF-ST-4062VM-2183548,60243ES-2014-VM2183548-41980OFF-ST-4062VM-2183548
48919,MX-2014-CA1231051-41754,CA-1231051,FUR-FU-3957,2014-04-25,2014-04-30,31.88,MX-2014-CA1231051-41754FUR-FU-3957CA-1231051,48919MX-2014-CA1231051-41754FUR-FU-3957CA-1231051
63497,US-2014-RS19420140-41855,RS-194201406,FUR-CH-4661,2014-08-04,2014-08-24,1133.35,US-2014-RS19420140-41855FUR-CH-4661RS-194201406,63497US-2014-RS19420140-41855FUR-CH-4661RS-194201406
63722,MX-2014-TB2119082-41777,TB-2119082,OFF-BI-4828,2014-05-18,2014-05-27,17.82,MX-2014-TB2119082-41777OFF-BI-4828TB-2119082,63722MX-2014-TB2119082-41777OFF-BI-4828TB-2119082
52642,IN-2014-MF1825088-41889,MF-1825088,OFF-BI-6372,2014-09-07,2014-09-11,23.5305,IN-2014-MF1825088-41889OFF-BI-6372MF-1825088,52642IN-2014-MF1825088-41889OFF-BI-6372MF-1825088
20513,CA-2014-MH17290140-41754,MH-172901404,OFF-AR-5327,2014-04-25,2014-04-29,21.4,CA-2014-MH17290140-41754OFF-AR-5327MH-172901404,20513CA-2014-MH17290140-41754OFF-AR-5327MH-172901404
51015,IN-2014-DL134951-41849,DL-134951,OFF-AR-3484,2014-07-29,2014-08-09,177.93,IN-2014-DL134951-41849OFF-AR-3484DL-134951,51015IN-2014-DL134951-41849OFF-AR-3484DL-134951
45542,IN-2014-SP2062011-41992,SP-2062011,OFF-BI-3719,2014-12-19,2014-12-31,12.36,IN-2014-SP2062011-41992OFF-BI-3719SP-2062011,45542IN-2014-SP2062011-41992OFF-BI-3719SP-2062011
8957,IN-2014-MV1819027-41861,MV-1819027,FUR-CH-4523,2014-08-10,2014-09-02,139.14,IN-2014-MV1819027-41861FUR-CH-4523MV-1819027,8957IN-2014-MV1819027-41861FUR-CH-4523MV-1819027
31129,US-2014-RB19435140-41921,RB-194351406,OFF-BI-5636,2014-10-09,2014-10-24,18.264,US-2014-RB19435140-41921OFF-BI-5636RB-194351406,31129US-2014-RB19435140-41921OFF-BI-5636RB-194351406
56973,EG-2014-BT168038-41994,BT-168038,OFF-BI-3249,2014-12-21,2014-12-24,11.43,EG-2014-BT168038-41994OFF-BI-3249BT-168038,56973EG-2014-BT168038-41994OFF-BI-3249BT-168038
47285,MX-2014-TB2140093-41823,TB-2140093,OFF-AR-3475,2014-07-03,2014-07-30,171.2,MX-2014-TB2140093-41823OFF-AR-3475TB-2140093,47285MX-2014-TB2140093-41823OFF-AR-3475TB-2140093
38501,AG-2014-BM17853-41815,BM-17853,OFF-AR-5910,2014-06-25,2014-07-10,63.0,AG-2014-BM17853-41815OFF-AR-5910BM-17853,38501AG-2014-BM17853-41815OFF-AR-5910BM-17853
6917,IN-2014-GH1442558-41789,GH-1442558,OFF-FA-6204,2014-05-30,2014-06-09,31.59,IN-2014-GH1442558-41789OFF-FA-6204GH-1442558,6917IN-2014-GH1442558-41789OFF-FA-6204GH-1442558
28988,ES-2014-FM1421548-41735,FM-1421548,OFF-AR-6124,2014-04-06,2014-04-11,119.07,ES-2014-FM1421548-41735OFF-AR-6124FM-1421548,28988ES-2014-FM1421548-41735OFF-AR-6124FM-1421548
29734,ES-2014-MH1729048-41944,MH-1729048,OFF-AR-3547,2014-11-01,2014-11-22,14.49,ES-2014-MH1729048-41944OFF-AR-3547MH-1729048,29734ES-2014-MH1729048-41944OFF-AR-3547MH-1729048
45564,TU-2014-BM1575134-41661,BM-1575134,FUR-FU-3025,2014-01-22,2014-01-25,77.472,TU-2014-BM1575134-41661FUR-FU-3025BM-1575134,45564TU-2014-BM1575134-41661FUR-FU-3025BM-1575134
12658,ES-2014-AH10075139-41981,DC-000000000001,OFF-BI-3246,2014-12-08,2015-01-02,10.53,ES-2014-AH10075139-41981OFF-BI-3246DC-000000000001,12658ES-2014-AH10075139-41981OFF-BI-3246DC-000000000001
3559,CA-2014-JD15895140-41839,DC-000000000001,TEC-AC-5181,2014-07-19,2014-08-14,41.94,CA-2014-JD15895140-41839TEC-AC-5181DC-000000000001,3559CA-2014-JD15895140-41839TEC-AC-5181DC-000000000001
17023,IN-2014-LS1694527-41910,LS-1694527,OFF-SU-2977,2014-09-28,2014-10-05,127.32,IN-2014-LS1694527-41910OFF-SU-2977LS-1694527,17023IN-2014-LS1694527-41910OFF-SU-2977LS-1694527
34372,CA-2014-SP20860140-41987,SP-208601402,FUR-FU-3884,2014-12-14,2014-12-15,8.544,CA-2014-SP20860140-41987FUR-FU-3884SP-208601402,34372CA-2014-SP20860140-41987FUR-FU-3884SP-208601402
64477,IT-2014-LC1714048-41940,DC-000000000001,FUR-CH-5414,2014-10-28,2014-10-30,750.195,IT-2014-LC1714048-41940FUR-CH-5414DC-000000000001,64477IT-2014-LC1714048-41940FUR-CH-5414DC-000000000001
24020,MG-2014-SH997584-41660,SH-997584,OFF-EN-3671,2014-01-21,2014-02-16,27.0,MG-2014-SH997584-41660OFF-EN-3671SH-997584,24020MG-2014-SH997584-41660OFF-EN-3671SH-997584
26373,MX-2014-TH2111518-41999,TH-2111518,FUR-BO-4861,2014-12-26,2015-01-07,487.88,MX-2014-TH2111518-41999FUR-BO-4861TH-2111518,26373MX-2014-TH2111518-41999FUR-BO-4861TH-2111518
1724,ES-2014-TT2146045-41744,TT-2146045,TEC-AC-5226,2014-04-15,2014-04-28,1232.1,ES-2014-TT2146045-41744TEC-AC-5226TT-2146045,1724ES-2014-TT2146045-41744TEC-AC-5226TT-2146045
8901,US-2014-SC20260140-41895,SC-202601402,OFF-BI-6317,2014-09-13,2014-10-01,8.552,US-2014-SC20260140-41895OFF-BI-6317SC-202601402,8901US-2014-SC20260140-41895OFF-BI-6317SC-202601402
46640,IT-2014-TM21010125-41871,TM-21010125,OFF-ST-6026,2014-08-20,2014-09-15,29.52,IT-2014-TM21010125-41871OFF-ST-6026TM-21010125,46640IT-2014-TM21010125-41871OFF-ST-6026TM-21010125
63318,NI-2014-TH1155095-41793,TH-1155095,FUR-CH-4524,2014-06-03,2014-06-12,21.6,NI-2014-TH1155095-41793FUR-CH-4524TH-1155095,63318NI-2014-TH1155095-41793FUR-CH-4524TH-1155095
37078,IN-2014-GG1465027-41722,GG-1465027,FUR-CH-4558,2014-03-24,2014-04-09,190.92,IN-2014-GG1465027-41722FUR-CH-4558GG-1465027,37078IN-2014-GG1465027-41722FUR-CH-4558GG-1465027
19597,MX-2014-TH2111582-41942,TH-2111582,OFF-ST-6024,2014-10-30,2014-11-12,22.5,MX-2014-TH2111582-41942OFF-ST-6024TH-2111582,19597MX-2014-TH2111582-41942OFF-ST-6024TH-2111582
15339,CA-2014-SW20245140-41839,SW-202451406,OFF-ST-4272,2014-07-19,2014-07-26,25.984,CA-2014-SW20245140-41839OFF-ST-4272SW-202451406,15339CA-2014-SW20245140-41839OFF-ST-4272SW-202451406
37619,CA-2014-SC20680140-41963,SC-206801404,TEC-AC-4935,2014-11-20,2014-11-24,94.99,CA-2014-SC20680140-41963TEC-AC-4935SC-206801404,37619CA-2014-SC20680140-41963TEC-AC-4935SC-206801404
17282,MZ-2014-SF1006587-41711,SF-1006587,OFF-ST-4105,2014-03-13,2014-03-29,47.97,MZ-2014-SF1006587-41711OFF-ST-4105SF-1006587,17282MZ-2014-SF1006587-41711OFF-ST-4105SF-1006587
37338,CA-2014-NC18415140-41761,NC-184151406,OFF-BI-4354,2014-05-02,2014-05-09,40.176,CA-2014-NC18415140-41761OFF-BI-4354NC-184151406,37338CA-2014-NC18415140-41761OFF-BI-4354NC-184151406
16943,EG-2014-IG508538-41839,IG-508538,TEC-AC-5883,2014-07-19,2014-08-01,38.52,EG-2014-IG508538-41839TEC-AC-5883IG-508538,16943EG-2014-IG508538-41839TEC-AC-5883IG-508538
9394,US-2014-PB1921018-41789,PB-1921018,TEC-CO-4573,2014-05-30,2014-06-06,253.4862,US-2014-PB1921018-41789TEC-CO-4573PB-1921018,9394US-2014-PB1921018-41789TEC-CO-4573PB-1921018
8530,MX-2014-TB2135531-41957,TB-2135531,OFF-BI-4813,2014-11-14,2014-12-07,72.24,MX-2014-TB2135531-41957OFF-BI-4813TB-2135531,8530MX-2014-TB2135531-41957OFF-BI-4813TB-2135531
13491,ES-2014-GM1444096-41998,GM-1444096,OFF-LA-4529,2014-12-25,2015-01-15,38.7,ES-2014-GM1444096-41998OFF-LA-4529GM-1444096,13491ES-2014-GM1444096-41998OFF-LA-4529GM-1444096
20567,IN-2014-GG1465027-41853,GG-1465027,OFF-PA-4462,2014-08-02,2014-08-13,298.8,IN-2014-GG1465027-41853OFF-PA-4462GG-1465027,20567IN-2014-GG1465027-41853OFF-PA-4462GG-1465027
50277,MX-2014-HG1496536-41992,HG-1496536,TEC-AC-3391,2014-12-19,2015-01-07,122.688,MX-2014-HG1496536-41992TEC-AC-3391HG-1496536,50277MX-2014-HG1496536-41992TEC-AC-3391HG-1496536
37121,CM-2014-CL256522-41809,CL-256522,TEC-MA-5497,2014-06-19,2014-07-15,351.9,CM-2014-CL256522-41809TEC-MA-5497CL-256522,37121CM-2014-CL256522-41809TEC-MA-5497CL-256522
39937,MX-2014-BP1123082-41994,BP-1123082,OFF-ST-4080,2014-12-21,2014-12-29,263.92,MX-2014-BP1123082-41994OFF-ST-4080BP-1123082,39937MX-2014-BP1123082-41994OFF-ST-4080BP-1123082
23150,MX-2014-BF1100518-42000,BF-1100518,TEC-AC-5882,2014-12-27,2015-01-18,212.32,MX-2014-BF1100518-42000TEC-AC-5882BF-1100518,23150MX-2014-BF1100518-42000TEC-AC-5882BF-1100518
38363,IN-2014-EH1399058-41917,EH-1399058,TEC-PH-3818,2014-10-05,2014-10-17,415.44,IN-2014-EH1399058-41917TEC-PH-3818EH-1399058,38363IN-2014-EH1399058-41917TEC-PH-3818EH-1399058
24184,IN-2014-AR10510144-41844,AR-10510144,OFF-LA-4693,2014-07-24,2014-08-19,48.804,IN-2014-AR10510144-41844OFF-LA-4693AR-10510144,24184IN-2014-AR10510144-41844OFF-LA-4693AR-10510144
17826,CA-2014-LR16915140-41858,LR-169151404,FUR-FU-3883,2014-08-07,2014-08-17,327.76,CA-2014-LR16915140-41858FUR-FU-3883LR-169151404,17826CA-2014-LR16915140-41858FUR-FU-3883LR-169151404
36274,TU-2014-MA7995134-41956,MA-7995134,OFF-PA-3993,2014-11-13,2014-11-24,10.584,TU-2014-MA7995134-41956OFF-PA-3993MA-7995134,36274TU-2014-MA7995134-41956OFF-PA-3993MA-7995134
33516,TU-2014-CS1845134-41965,CS-1845134,OFF-AR-3548,2014-11-22,2014-12-19,6.192,TU-2014-CS1845134-41965OFF-AR-3548CS-1845134,33516TU-2014-CS1845134-41965OFF-AR-3548CS-1845134
35870,MX-2014-RD1993055-41708,DC-000000000001,OFF-EN-4921,2014-03-10,2014-03-23,59.1,MX-2014-RD1993055-41708OFF-EN-4921DC-000000000001,35870MX-2014-RD1993055-41708OFF-EN-4921DC-000000000001
48505,MX-2014-HG1496536-41992,HG-1496536,OFF-BI-6398,2014-12-19,2014-12-31,9.648,MX-2014-HG1496536-41992OFF-BI-6398HG-1496536,48505MX-2014-HG1496536-41992OFF-BI-6398HG-1496536
26977,CA-2014-JP15520140-41872,JP-155201408,OFF-SU-2992,2014-08-21,2014-09-18,7.632,CA-2014-JP15520140-41872OFF-SU-2992JP-155201408,26977CA-2014-JP15520140-41872OFF-SU-2992JP-155201408
4273,MX-2014-CV1229516-41973,CV-1229516,FUR-BO-5955,2014-11-30,2014-12-04,491.0,MX-2014-CV1229516-41973FUR-BO-5955CV-1229516,4273MX-2014-CV1229516-41973FUR-BO-5955CV-1229516
27739,MX-2014-RP1939082-41987,RP-1939082,OFF-FA-6206,2014-12-14,2014-12-30,14.64,MX-2014-RP1939082-41987OFF-FA-6206RP-1939082,27739MX-2014-RP1939082-41987OFF-FA-6206RP-1939082
38970,IN-2014-DB13270102-41698,DB-13270102,OFF-BI-6370,2014-02-28,2014-03-12,125.3325,IN-2014-DB13270102-41698OFF-BI-6370DB-13270102,38970IN-2014-DB13270102-41698OFF-BI-6370DB-13270102
43701,TU-2014-CG2040134-41834,DC-000000000001,TEC-AC-3396,2014-07-14,2014-08-11,23.184,TU-2014-CG2040134-41834TEC-AC-3396DC-000000000001,43701TU-2014-CG2040134-41834TEC-AC-3396DC-000000000001
18075,ID-2014-SC2026097-41894,SC-2026097,FUR-CH-5413,2014-09-12,2014-10-09,394.704,ID-2014-SC2026097-41894FUR-CH-5413SC-2026097,18075ID-2014-SC2026097-41894FUR-CH-5413SC-2026097
24562,CA-2014-CS12250140-41653,CS-122501408,OFF-EN-3612,2014-01-14,2014-01-31,50.94,CA-2014-CS12250140-41653OFF-EN-3612CS-122501408,24562CA-2014-CS12250140-41653OFF-EN-3612CS-122501408
10954,CA-2014-KL16645140-41844,KL-166451404,OFF-ST-4277,2014-07-24,2014-08-08,53.72,CA-2014-KL16645140-41844OFF-ST-4277KL-166451404,10954CA-2014-KL16645140-41844OFF-ST-4277KL-166451404
25103,IN-2014-AB1010558-42000,AB-1010558,TEC-AC-5099,2014-12-27,2015-01-17,61.02,IN-2014-AB1010558-42000TEC-AC-5099AB-1010558,25103IN-2014-AB1010558-42000TEC-AC-5099AB-1010558
16006,ES-2014-NF1859545-41905,NF-1859545,TEC-PH-3129,2014-09-23,2014-10-02,709.665,ES-2014-NF1859545-41905TEC-PH-3129NF-1859545,16006ES-2014-NF1859545-41905TEC-PH-3129NF-1859545
16204,US-2014-PB1915018-42001,PB-1915018,TEC-MA-5573,2014-12-28,2015-01-24,141.28,US-2014-PB1915018-42001TEC-MA-5573PB-1915018,16204US-2014-PB1915018-42001TEC-MA-5573PB-1915018
54461,CA-2014-AJ10780140-41650,AJ-107801408,OFF-LA-3201,2014-01-11,2014-02-03,2.89,CA-2014-AJ10780140-41650OFF-LA-3201AJ-107801408,54461CA-2014-AJ10780140-41650OFF-LA-3201AJ-107801408
58926,CA-2014-ML17395140-41854,ML-173951406,OFF-PA-6085,2014-08-03,2014-08-25,259.74,CA-2014-ML17395140-41854OFF-PA-6085ML-173951406,58926CA-2014-ML17395140-41854OFF-PA-6085ML-173951406
7308,CA-2014-IM15055140-41663,IM-150551404,OFF-PA-6505,2014-01-24,2014-02-04,40.08,CA-2014-IM15055140-41663OFF-PA-6505IM-150551404,7308CA-2014-IM15055140-41663OFF-PA-6505IM-150551404
12973,ID-2014-MS17365102-41646,MS-17365102,TEC-MA-5544,2014-01-07,2014-02-02,387.5175,ID-2014-MS17365102-41646TEC-MA-5544MS-17365102,12973ID-2014-MS17365102-41646TEC-MA-5544MS-17365102
54502,MX-2014-BT1168026-41924,BT-1168026,FUR-BO-5973,2014-10-12,2014-10-24,97.52,MX-2014-BT1168026-41924FUR-BO-5973BT-1168026,54502MX-2014-BT1168026-41924FUR-BO-5973BT-1168026
4364,IT-2014-AR10405104-41665,AR-10405104,TEC-CO-4593,2014-01-26,2014-02-16,570.285,IT-2014-AR10405104-41665TEC-CO-4593AR-10405104,4364IT-2014-AR10405104-41665TEC-CO-4593AR-10405104
59836,MD-2014-PO918083-41680,PO-918083,OFF-AR-3482,2014-02-10,2014-03-04,67.44,MD-2014-PO918083-41680OFF-AR-3482PO-918083,59836MD-2014-PO918083-41680OFF-AR-3482PO-918083
3653,MX-2014-JG1511582-41926,JG-1511582,OFF-ST-5689,2014-10-14,2014-10-27,15.36,MX-2014-JG1511582-41926OFF-ST-5689JG-1511582,3653MX-2014-JG1511582-41926OFF-ST-5689JG-1511582
